chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
X	103508	123508	29	-0.01583148	0.00031728	nan	nan	nan	nan	nan	0.27999476
X	123508	143508	57	0.00724404	0.00083686	nan	nan	nan	nan	nan	0.82752934
X	143508	163508	62	-0.01108502	0.00073731	nan	nan	nan	nan	nan	0.21929588
X	163508	183508	64	-0.00740387	0.00062007	nan	nan	nan	nan	nan	0.2153959
X	183508	203508	67	-0.01425379	0.00089921	nan	nan	nan	nan	nan	-0.19476888
X	203508	223508	78	-0.00287666	0.0010092	nan	nan	nan	nan	nan	0.4695654
X	223508	243508	96	-0.00064165	0.00096985	nan	nan	nan	nan	nan	0.33552782
X	243508	263508	193	-0.003605	0.00161752	nan	nan	nan	nan	nan	0.21858767
X	263508	283508	132	-0.00563681	0.00123274	-0.1557444	-0.1557444	-0.1557444	-0.1557444	-0.1557444	-0.02385609
X	283508	303508	176	0.0044105	0.00185681	-0.11227679	-0.11227679	-0.11227679	-0.11227679	-0.11227679	-0.08093881
X	303508	323508	105	-0.00731921	0.00127649	-0.56701995	-0.56701995	-0.56701995	-0.56701995	-0.56701995	-0.2922067
X	323508	343508	97	0.00045221	0.00090495	-1.17184753	-1.17184753	-1.17184753	-1.17184753	-1.17184753	-0.05440534
X	343508	363508	78	0.01068333	0.00062942	-1.11201883	-1.11201883	-1.11201883	-1.11201883	-1.11201883	-0.24278235
X	363508	383508	122	0.00148172	0.00116049	-1.10898039	-1.10898039	-1.10898039	-1.10898039	-1.10898039	0.00570457
X	383508	403508	100	-0.00184589	0.00075886	-0.13184479	-0.13184479	-0.13184479	-0.13184479	-0.13184479	0.16892442
X	403508	423508	122	-0.00233499	0.00111424	-0.63957862	-0.63957862	-0.63957862	-0.63957862	-0.63957862	-0.07221476
X	423508	443508	173	-0.0076982	0.00143893	-0.14105625	-0.14105625	-0.14105625	-0.14105625	-0.14105625	0.09151464
X	443508	463508	189	-0.00851604	0.00155162	-0.30952204	-0.30952204	-0.30952204	-0.30952204	-0.30952204	0.01066781
X	463508	483508	257	0.00520437	0.0020206	0.01709782	0.01709782	0.01709782	0.01709782	0.01709782	-0.046291
X	483508	503508	250	0.01127706	0.00227534	-0.20761094	-0.20761094	-0.20761094	-0.20761094	-0.20761094	0.14283775
X	503508	523508	246	0.01502926	0.00234588	-0.02590744	-0.02590744	-0.02590744	-0.02590744	-0.02590744	0.0399769
X	523508	543508	89	0.00132611	0.00082891	-0.60644764	-0.60644764	-0.60644764	-0.60644764	-0.60644764	-0.14976081
X	543508	563508	94	0.00307125	0.0010242	0.01893923	0.01893923	0.01893923	0.01893923	0.01893923	-0.1156018
X	563508	583508	74	-0.00400026	0.00082516	0.13218897	0.13218897	0.13218897	0.13218897	0.13218897	0.07657149
X	583508	603508	50	-0.01090997	0.00050497	-0.11964519	-0.11964519	-0.11964519	-0.11964519	-0.11964519	-0.1472106
X	603508	623508	92	-0.01290756	0.00090015	-0.24600854	-0.24600854	-0.24600854	-0.24600854	-0.24600854	-0.04888098
X	623508	643508	221	-0.0002357	0.0020899	-0.10795712	-0.10795712	-0.10795712	-0.10795712	-0.10795712	-0.10923798
X	643508	663508	142	0.00309782	0.00124604	0.14210931	0.14210931	0.14210931	0.14210931	0.14210931	0.08100362
X	663508	683508	124	-0.00341041	0.00120549	-0.1827993	-0.1827993	-0.1827993	-0.1827993	-0.1827993	-0.21453103
X	683508	703508	130	0.0012075	0.00112749	-0.3192098	-0.3192098	-0.3192098	-0.3192098	-0.3192098	-0.04041512
X	703508	723508	131	0.00142342	0.00125274	-0.06046906	-0.06046906	-0.06046906	-0.06046906	-0.06046906	0.06018216
X	723508	743508	98	7.576e-05	0.0009701	-0.08978249	-0.08978249	-0.08978249	-0.08978249	-0.08978249	-0.15139144
X	743508	763508	114	-0.0064215	0.00125724	-0.23907059	-0.23907059	-0.23907059	-0.23907059	-0.23907059	-0.13433404
X	763508	783508	288	-0.00507667	0.00277651	0.36269602	0.36269602	0.36269602	0.36269602	0.36269602	0.10984868
X	783508	803508	117	-0.00427479	0.0010394	0.25581298	0.25581298	0.25581298	0.25581298	0.25581298	0.05166732
X	803508	823508	210	0.00436783	0.0019466	0.66934553	0.66934553	0.66934553	0.66934553	0.66934553	0.09695273
X	823508	843508	130	0.00813419	0.00139123	-0.18013683	-0.18013683	-0.18013683	-0.18013683	-0.18013683	-0.04608367
X	843508	863508	155	-0.00211901	0.00150757	-0.34107161	-0.34107161	-0.34107161	-0.34107161	-0.34107161	-0.04242654
X	863508	883508	172	0.00182741	0.00147393	-0.29323695	-0.29323695	-0.29323695	-0.29323695	-0.29323695	-0.05888405
X	883508	903508	192	-0.00623138	0.00164657	-0.31860831	-0.31860831	-0.31860831	-0.31860831	-0.31860831	-0.04559358
X	903508	923508	94	-0.00673781	0.00077101	-0.0303098	-0.0303098	-0.0303098	-0.0303098	-0.0303098	-0.06621305
X	923508	943508	97	-0.00548579	0.0009308	-0.12491833	-0.12491833	-0.12491833	-0.12491833	-0.12491833	-0.03541277
X	943508	963508	31	-0.01395938	0.00024434	0.23110899	0.23110899	0.23110899	0.23110899	0.23110899	-0.03386886
X	963508	983508	83	-0.0010383	0.0009511	1.06790781	1.06790781	1.06790781	1.06790781	1.06790781	-0.15321243
X	983508	1003508	95	0.00066622	0.00088066	-0.46201047	-0.46201047	-0.46201047	-0.46201047	-0.46201047	-0.05366163
X	1003508	1023508	108	-0.0035835	0.0010813	-0.14661466	-0.14661466	-0.14661466	-0.14661466	-0.14661466	-0.01058175
X	1023508	1043508	74	-0.00872116	0.00070871	-0.31500412	-0.31500412	-0.31500412	-0.31500412	-0.31500412	-0.07578994
X	1043508	1063508	224	-0.00017271	0.00214284	0.30472956	0.30472956	0.30472956	0.30472956	0.30472956	-0.11078612
X	1063508	1083508	151	-0.00196881	0.00140223	-0.52887378	-0.52887378	-0.52887378	-0.52887378	-0.52887378	0.05203855
X	1083508	1103508	88	-0.00295957	0.00088681	-0.55637546	-0.55637546	-0.55637546	-0.55637546	-0.55637546	0.02331741
X	1103508	1123508	90	0.01781959	0.00090655	-0.49192473	-0.49192473	-0.49192473	-0.49192473	-0.49192473	0.29018729
X	1123508	1143508	175	-0.00029475	0.00151967	-0.5415527	-0.5415527	-0.5415527	-0.5415527	-0.5415527	-0.03477896
X	1143508	1163508	186	-0.00312059	0.00174071	0.38864596	0.38864596	0.38864596	0.38864596	0.38864596	-0.13885893
X	1163508	1183508	174	-0.00352935	0.00180881	1.02727481	1.02727481	1.02727481	1.02727481	1.02727481	0.02969897
X	1183508	1203508	98	0.00051381	0.00088946	-0.41838658	-0.41838658	-0.41838658	-0.41838658	-0.41838658	-0.1656785
X	1203508	1223508	164	-0.00312246	0.00174976	-0.55686108	-0.55686108	-0.55686108	-0.55686108	-0.55686108	-0.1405065
X	1223508	1243508	128	-0.00657598	0.00142218	0.1653153	0.1653153	0.1653153	0.1653153	0.1653153	0.02080521
X	1243508	1263508	109	-0.00559484	0.00116594	0.12570205	0.12570205	0.12570205	0.12570205	0.12570205	0.01201636
X	1263508	1283508	80	0.0018702	0.00067447	0.54545258	0.54545258	0.54545258	0.54545258	0.54545258	-0.09249492
X	1283508	1303508	35	-0.01535369	0.00049988	0.73522163	0.73522163	0.73522163	0.73522163	0.73522163	-0.04025316
X	1303508	1323508	79	-0.00701721	0.00079436	0.31401403	0.31401403	0.31401403	0.31401403	0.31401403	-0.01277556
X	1323508	1343508	92	-0.00178819	0.00088426	0.25876363	0.25876363	0.25876363	0.25876363	0.25876363	-0.06890575
X	1343508	1363508	81	-0.00176666	0.00085621	0.55498744	0.55498744	0.55498744	0.55498744	0.55498744	0.15272146
X	1363508	1383508	170	0.00817122	0.00149618	-0.35938977	-0.35938977	-0.35938977	-0.35938977	-0.35938977	-0.1070706
X	1383508	1403508	83	0.00607747	0.00088161	-0.90860404	-0.90860404	-0.90860404	-0.90860404	-0.90860404	-0.09372681
X	1403508	1423508	201	0.0006019	0.00161172	-0.33624329	-0.33624329	-0.33624329	-0.33624329	-0.33624329	0.00834005
X	1423508	1443508	219	0.02386428	0.0020832	0.49478056	0.49478056	0.49478056	0.49478056	0.49478056	-0.10100389
X	1443508	1463508	200	0.00715836	0.00168642	0.46149329	0.46149329	0.46149329	0.46149329	0.46149329	0.27761886
X	1463508	1483508	110	-0.00791207	0.00116939	0.10842549	0.10842549	0.10842549	0.10842549	0.10842549	-0.0723136
X	1483508	1503508	196	-0.00848791	0.00187546	0.13754257	0.13754257	0.13754257	0.13754257	0.13754257	0.01253376
X	1503508	1523508	179	-0.00858288	0.00142178	0.00956585	0.00956585	0.00956585	0.00956585	0.00956585	-0.1096981
X	1523508	1543508	117	-9.966e-05	0.00122554	-0.0915938	-0.0915938	-0.0915938	-0.0915938	-0.0915938	0.06300442
X	1543508	1563508	165	-0.00061518	0.00151692	0.11457547	0.11457547	0.11457547	0.11457547	0.11457547	-0.07968271
X	1563508	1583508	107	-0.0007787	0.00085246	-0.08848957	-0.08848957	-0.08848957	-0.08848957	-0.08848957	-0.12588837
X	1583508	1603508	63	-0.00793577	0.00074816	-0.07546346	-0.07546346	-0.07546346	-0.07546346	-0.07546346	-0.28331697
X	1603508	1623508	118	-0.00564255	0.00121154	0.13865911	0.13865911	0.13865911	0.13865911	0.13865911	0.04141376
X	1623508	1643508	71	-0.00583128	0.00074181	1.16980849	1.16980849	1.16980849	1.16980849	1.16980849	-0.08402303
X	1643508	1663508	224	-0.0116087	0.00219759	0.10112117	0.10112117	0.10112117	0.10112117	0.10112117	-0.0199881
X	1663508	1683508	224	-0.01233466	0.00189256	0.02391067	0.02391067	0.02391067	0.02391067	0.02391067	-0.03643701
X	1683508	1703508	219	-0.00491822	0.00181356	0.07153599	0.07153599	0.07153599	0.07153599	0.07153599	0.04974329
X	1703508	1723508	279	-0.00576272	0.00234098	-0.19025893	-0.19025893	-0.19025893	-0.19025893	-0.19025893	0.00205227
X	1723508	1743508	151	-0.01246497	0.00114029	0.19105467	0.19105467	0.19105467	0.19105467	0.19105467	0.02470938
X	1743508	1763508	163	-0.00408127	0.00138153	0.3931404	0.3931404	0.3931404	0.3931404	0.3931404	0.10579868
X	1763508	1783508	205	-0.00967091	0.00176001	-0.10474173	-0.10474173	-0.10474173	-0.10474173	-0.10474173	-0.04893177
X	1783508	1803508	169	-0.00180052	0.00141828	0.21638737	0.21638737	0.21638737	0.21638737	0.21638737	-0.04067675
X	1803508	1823508	220	-0.00228642	0.00188811	0.19563861	0.19563861	0.19563861	0.19563861	0.19563861	-0.03211843
X	1823508	1843508	122	-0.00108808	0.0010029	0.04736644	0.04736644	0.04736644	0.04736644	0.04736644	-0.16281862
X	1843508	1863508	20	0.00788503	0.00015784	0.3696024	0.3696024	0.3696024	0.3696024	0.3696024	0.18661029
X	1863508	1883508	46	0.00104454	0.00037208	0.16792412	0.16792412	0.16792412	0.16792412	0.16792412	0.12973995
X	1883508	1903508	230	-0.00117193	0.00206105	-0.18859356	-0.18859356	-0.18859356	-0.18859356	-0.18859356	-0.15445155
X	1903508	1923508	156	0.00494432	0.00127034	0.01344549	0.01344549	0.01344549	0.01344549	0.01344549	-0.05430307
X	1923508	1943508	172	0.00539206	0.00173501	0.35043366	0.35043366	0.35043366	0.35043366	0.35043366	0.22302743
X	1943508	1963508	193	0.01849634	0.00154922	0.02059764	0.02059764	0.02059764	0.02059764	0.02059764	-0.07732237
X	1963508	1983508	107	0.01778305	0.00112479	0.55182076	0.55182076	0.55182076	0.55182076	0.55182076	0.02769224
X	1983508	2003508	183	0.02219089	0.00155912	-0.7314528	-0.7314528	-0.7314528	-0.7314528	-0.7314528	-0.0685906
X	2003508	2023508	165	0.0074542	0.00136313	-0.03801928	-0.03801928	-0.03801928	-0.03801928	-0.03801928	-0.00777802
X	2023508	2043508	148	0.00953541	0.00136738	-0.34800267	-0.34800267	-0.34800267	-0.34800267	-0.34800267	-0.06782333
X	2043508	2063508	163	-0.002914	0.00170006	0.54734955	0.54734955	0.54734955	0.54734955	0.54734955	0.07370009
X	2063508	2083508	124	0.00515429	0.00138998	0.3520996	0.3520996	0.3520996	0.3520996	0.3520996	0.04814225
X	2083508	2103508	89	0.0133613	0.00074746	0.66908677	0.66908677	0.66908677	0.66908677	0.66908677	0.10774421
X	2103508	2123508	102	0.00620499	0.00099815	0.55739781	0.55739781	0.55739781	0.55739781	0.55739781	-0.08900904
X	2123508	2143508	81	0.00858895	0.00081216	0.29880225	0.29880225	0.29880225	0.29880225	0.29880225	-0.09200592
X	2143508	2163508	147	0.015038	0.00138773	-0.18750623	-0.18750623	-0.18750623	-0.18750623	-0.18750623	-0.1566551
X	2163508	2183508	146	0.00848147	0.00122009	-0.57540916	-0.57540916	-0.57540916	-0.57540916	-0.57540916	-0.10386405
X	2183508	2203508	275	0.00106418	0.00241313	-0.78292836	-0.78292836	-0.78292836	-0.78292836	-0.78292836	-0.05931716
X	2203508	2223508	122	0.00010134	0.00127124	-0.32882463	-0.32882463	-0.32882463	-0.32882463	-0.32882463	0.07637559
X	2223508	2243508	96	-0.00372776	0.00086201	-0.36732893	-0.36732893	-0.36732893	-0.36732893	-0.36732893	0.00622051
X	2243508	2263508	249	-0.00297463	0.00181791	-0.3006441	-0.3006441	-0.3006441	-0.3006441	-0.3006441	-0.12657708
X	2263508	2283508	167	-0.00664012	0.00142443	-0.0235208	-0.0235208	-0.0235208	-0.0235208	-0.0235208	0.01286246
X	2283508	2303508	164	0.00174309	0.00149428	-0.03012116	-0.03012116	-0.03012116	-0.03012116	-0.03012116	0.11291915
X	2303508	2323508	226	0.00011823	0.00214889	-0.37191539	-0.37191539	-0.37191539	-0.37191539	-0.37191539	0.09156176
X	2323508	2343508	111	0.00105629	0.00102535	-0.01539508	-0.01539508	-0.01539508	-0.01539508	-0.01539508	-0.03429717
X	2343508	2363508	197	-0.00179732	0.00174341	-0.24472212	-0.24472212	-0.24472212	-0.24472212	-0.24472212	-0.14116568
X	2363508	2383508	191	-0.00475387	0.00150042	0.07324269	0.07324269	0.07324269	0.07324269	0.07324269	-0.06870445
X	2383508	2403508	202	-0.00772371	0.00155877	0.15476367	0.15476367	0.15476367	0.15476367	0.15476367	0.06239329
X	2403508	2423508	279	-0.00088781	0.00242313	0.32434652	0.32434652	0.32434652	0.32434652	0.32434652	0.05276446
X	2423508	2443508	188	-0.00718894	0.00166692	-0.26703432	-0.26703432	-0.26703432	-0.26703432	-0.26703432	-0.08306794
X	2443508	2463508	241	-0.0080248	0.00248108	0.41295446	0.41295446	0.41295446	0.41295446	0.41295446	0.05444018
X	2463508	2483508	110	-0.00490202	0.0010091	0.67449522	0.67449522	0.67449522	0.67449522	0.67449522	0.08042805
X	2483508	2503508	202	-0.00244113	0.00180721	0.25371159	0.25371159	0.25371159	0.25371159	0.25371159	-0.03318632
X	2503508	2523508	245	-0.00074867	0.00207905	0.38940392	0.38940392	0.38940392	0.38940392	0.38940392	0.06171132
X	2523508	2543508	305	-0.00631467	0.00239808	0.45437523	0.45437523	0.45437523	0.45437523	0.45437523	0.0041341
X	2543508	2563508	250	-0.00895667	0.0019912	0.02706175	0.02706175	0.02706175	0.02706175	0.02706175	-0.05229403
X	2563508	2583508	304	-0.01383856	0.00261812	0.27346929	0.27346929	0.27346929	0.27346929	0.27346929	-0.01579795
X	2583508	2603508	108	-0.00319807	0.0009117	0.38515917	0.38515917	0.38515917	0.38515917	0.38515917	-0.0842729
X	2603508	2623508	179	0.01455835	0.00168702	0.86627492	0.86627492	0.86627492	0.86627492	0.86627492	-0.08664389
X	2623508	2643508	228	-0.00373112	0.00240763	1.55540764	1.55540764	1.55540764	1.55540764	1.55540764	-0.13659649
X	2643508	2663508	187	0.0169136	0.00148393	0.55749821	0.55749821	0.55749821	0.55749821	0.55749821	0.10710661
X	2663508	2683508	232	0.00446747	0.00225514	1.61849564	1.61849564	1.61849564	1.61849564	1.61849564	0.19328061
X	2683508	2703508	237	0.02326354	0.00181371	1.58546652	1.58546652	1.58546652	1.58546652	1.58546652	0.12185847
X	2703508	2723508	132	0.00926667	0.00113364	0.16922963	0.16922963	0.16922963	0.16922963	0.16922963	0.11012782
X	2723508	2743508	226	-0.005865	0.00218294	0.05087794	0.05087794	0.05087794	0.05087794	0.05087794	0.02015308
X	2743508	2763508	306	0.00220406	0.00222404	-0.01083923	-0.01083923	-0.01083923	-0.01083923	-0.01083923	-0.00159111
X	2763508	2783508	253	0.00595768	0.00232033	-0.35314722	-0.35314722	-0.35314722	-0.35314722	-0.35314722	-0.16094686
X	2783508	2803508	182	-0.00403891	0.00142283	-0.00526812	-0.00526812	-0.00526812	-0.00526812	-0.00526812	-0.04438311
X	2803508	2823508	98	-0.00785873	0.00092415	0.4453946	0.4453946	0.4453946	0.4453946	0.4453946	0.06065859
X	2823508	2843508	152	0.01116364	0.00149403	-0.33335694	-0.33335694	-0.33335694	-0.33335694	-0.33335694	-0.03009985
X	2843508	2863508	296	0.01185405	0.00274111	-0.26166376	-0.26166376	-0.26166376	-0.26166376	-0.26166376	-0.13553951
X	2863508	2883508	155	-0.00026022	0.00140878	-0.02122122	-0.02122122	-0.02122122	-0.02122122	-0.02122122	0.00464071
X	2883508	2903508	201	-0.00583451	0.00160777	0.12154806	0.12154806	0.12154806	0.12154806	0.12154806	0.08826378
X	2903508	2923508	123	0.0014912	0.0010058	0.10662202	0.10662202	0.10662202	0.10662202	0.10662202	-0.05707974
X	2923508	2943508	45	0.01087375	0.00032413	0.11468845	0.11468845	0.11468845	0.11468845	0.11468845	0.10759701
X	2943508	2963508	118	0.00238628	0.00104185	-0.21590991	-0.21590991	-0.21590991	-0.21590991	-0.21590991	-0.12407907
X	2963508	2983508	139	0.0064734	0.00171796	0.42482787	0.42482787	0.42482787	0.42482787	0.42482787	0.2280947
X	2983508	3003508	95	0.01798343	0.00098615	-0.00703501	-0.00703501	-0.00703501	-0.00703501	-0.00703501	0.13483257
X	3003508	3023508	128	0.01487262	0.00128009	0.28612665	0.28612665	0.28612665	0.28612665	0.28612665	-0.08742866
X	3023508	3043508	142	0.02120863	0.00141283	0.44604364	0.44604364	0.44604364	0.44604364	0.44604364	-0.11671699
X	3043508	3063508	36	0.04910139	0.00028664	0.59134325	0.59134325	0.59134325	0.59134325	0.59134325	0.59805252
X	3063508	3083508	204	0.00240353	0.00197895	-0.07785005	-0.07785005	-0.07785005	-0.07785005	-0.07785005	0.02839107
X	3083508	3103508	154	0.00528712	0.00127824	0.05041651	0.05041651	0.05041651	0.05041651	0.05041651	0.04903754
X	3103508	3123508	250	-0.00093125	0.0019446	-0.00026211	-0.00026211	-0.00026211	-0.00026211	-0.00026211	0.06619896
X	3123508	3143508	271	-0.00164749	0.00203695	-0.17140017	-0.17140017	-0.17140017	-0.17140017	-0.17140017	-0.03928978
X	3143508	3163508	142	-0.00554995	0.00133288	0.14968584	0.14968584	0.14968584	0.14968584	0.14968584	0.06751087
X	3163508	3183508	163	0.00018918	0.00151857	0.17431309	0.17431309	0.17431309	0.17431309	0.17431309	-0.06283198
X	3183508	3203508	263	0.01164503	0.00258547	-0.17242661	-0.17242661	-0.17242661	-0.17242661	-0.17242661	0.13680573
X	3203508	3223508	116	0.00289761	0.00116159	0.16112053	0.16112053	0.16112053	0.16112053	0.16112053	0.13960042
X	3223508	3243508	205	-0.00271868	0.00203575	0.27791132	0.27791132	0.27791132	0.27791132	0.27791132	-0.10716575
X	3243508	3263508	110	-0.00509482	0.00116809	0.33708938	0.33708938	0.33708938	0.33708938	0.33708938	-0.04417698
X	3263508	3283508	174	0.01274193	0.0020275	0.10369257	0.10369257	0.10369257	0.10369257	0.10369257	-0.11768332
X	3283508	3303508	0	nan	0.0	nan	nan	nan	nan	nan	nan
X	3303508	3323508	4	-0.01591837	4.74e-05	0.26354833	0.26354833	0.26354833	0.26354833	0.26354833	0.039228
X	3323508	3343508	13	-0.00783991	0.00015534	0.03109627	0.03109627	0.03109627	0.03109627	0.03109627	-0.10957143
X	3343508	3363508	122	-0.01136107	0.00108935	0.32834068	0.32834068	0.32834068	0.32834068	0.32834068	-0.15013408
X	3363508	3383508	129	0.00053365	0.00112969	0.49715291	0.49715291	0.49715291	0.49715291	0.49715291	-0.1128671
X	3383508	3403508	101	0.00242907	0.00092145	-0.14076704	-0.14076704	-0.14076704	-0.14076704	-0.14076704	-0.084989
X	3403508	3423508	159	0.00082951	0.00145438	-0.75557449	-0.75557449	-0.75557449	-0.75557449	-0.75557449	-0.00839316
X	3423508	3443508	131	0.00408516	0.00113714	-0.6164323	-0.6164323	-0.6164323	-0.6164323	-0.6164323	-0.00113337
X	3443508	3463508	190	0.00753454	0.00136968	-0.31412176	-0.31412176	-0.31412176	-0.31412176	-0.31412176	0.04368825
X	3463508	3483508	291	-0.00547223	0.00229509	-0.24978687	-0.24978687	-0.24978687	-0.24978687	-0.24978687	0.00155942
X	3483508	3503508	166	-0.00611322	0.00130478	-0.33365865	-0.33365865	-0.33365865	-0.33365865	-0.33365865	-0.19938038
X	3503508	3523508	173	0.00480792	0.00159677	-0.68040219	-0.68040219	-0.68040219	-0.68040219	-0.68040219	-0.04266288
X	3523508	3543508	196	-0.00747904	0.00150987	-0.31261892	-0.31261892	-0.31261892	-0.31261892	-0.31261892	0.01253376
X	3543508	3563508	194	-0.00715777	0.00161737	-0.81400659	-0.81400659	-0.81400659	-0.81400659	-0.81400659	-0.07909567
X	3563508	3583508	154	-0.00580982	0.00135588	-0.3137444	-0.3137444	-0.3137444	-0.3137444	-0.3137444	0.07152769
X	3583508	3603508	205	-0.0079896	0.00195205	0.07439644	0.07439644	0.07439644	0.07439644	0.07439644	0.06017941
X	3603508	3623508	107	0.00060291	0.00117189	-0.20725625	-0.20725625	-0.20725625	-0.20725625	-0.20725625	-0.00329937
X	3623508	3643508	190	-0.00634853	0.00165177	-0.27555286	-0.27555286	-0.27555286	-0.27555286	-0.27555286	-0.08119884
X	3643508	3663508	213	-0.0028055	0.00184901	-0.31900998	-0.31900998	-0.31900998	-0.31900998	-0.31900998	-0.05357787
X	3663508	3683508	140	-0.00501637	0.00129644	-0.12996323	-0.12996323	-0.12996323	-0.12996323	-0.12996323	-0.10131154
X	3683508	3703508	180	0.00399889	0.00156157	-0.02919408	-0.02919408	-0.02919408	-0.02919408	-0.02919408	-0.13067103
X	3703508	3723508	146	-0.00893133	0.00143333	-0.08540031	-0.08540031	-0.08540031	-0.08540031	-0.08540031	0.06925967
X	3723508	3743508	219	-0.01292969	0.00187821	-0.00264557	-0.00264557	-0.00264557	-0.00264557	-0.00264557	-0.06028869
X	3743508	3763508	166	0.00654701	0.00138498	-0.154594	-0.154594	-0.154594	-0.154594	-0.154594	-0.08484836
X	3763508	3783508	92	-0.00104436	0.00075626	-0.12926541	-0.12926541	-0.12926541	-0.12926541	-0.12926541	-0.15140779
X	3783508	3803508	228	0.0049489	0.00215369	-1.27433763	-1.27433763	-1.27433763	-1.27433763	-1.27433763	-0.02056525
X	3803508	3823508	201	0.00490742	0.00156442	-0.16225403	-0.16225403	-0.16225403	-0.16225403	-0.16225403	-0.04995295
X	3823508	3843508	93	0.00404632	0.0009199	-0.40294719	-0.40294719	-0.40294719	-0.40294719	-0.40294719	-0.03466124
X	3843508	3863508	201	0.00206475	0.00173136	0.40894083	0.40894083	0.40894083	0.40894083	0.40894083	0.11722696
X	3863508	3883508	228	-0.0007223	0.00180266	-0.20037404	-0.20037404	-0.20037404	-0.20037404	-0.20037404	-0.00505133
X	3883508	3903508	62	-0.00185986	0.00061982	-0.56889415	-0.56889415	-0.56889415	-0.56889415	-0.56889415	-0.09092007
X	3903508	3923508	214	-0.01088645	0.00191035	-0.14741713	-0.14741713	-0.14741713	-0.14741713	-0.14741713	-0.0728583
X	3923508	3943508	268	-0.00592754	0.00216894	-0.12091332	-0.12091332	-0.12091332	-0.12091332	-0.12091332	-0.12905178
X	3943508	3963508	131	-0.00552314	0.00116914	-0.00107315	-0.00107315	-0.00107315	-0.00107315	-0.00107315	-0.07538704
X	3963508	3983508	123	0.0006372	0.00123044	0.26099109	0.26099109	0.26099109	0.26099109	0.26099109	0.11666362
X	3983508	4003508	133	-0.00386468	0.00117654	0.24280607	0.24280607	0.24280607	0.24280607	0.24280607	-0.03349352
X	4003508	4023508	109	-0.00336767	0.00091635	0.293816	0.293816	0.293816	0.293816	0.293816	-0.05964659
X	4023508	4043508	110	0.00486492	0.00115049	-0.78253331	-0.78253331	-0.78253331	-0.78253331	-0.78253331	0.08980692
X	4043508	4063508	82	-0.00777613	0.0009111	-0.48208668	-0.48208668	-0.48208668	-0.48208668	-0.48208668	-0.04030452
X	4063508	4083508	237	-0.00688786	0.0019672	-0.59886576	-0.59886576	-0.59886576	-0.59886576	-0.59886576	-0.08802137
X	4083508	4103508	120	-0.00678414	0.00093985	0.00342646	0.00342646	0.00342646	0.00342646	0.00342646	-0.08420467
X	4103508	4123508	283	0.00139756	0.00218914	-0.07129579	-0.07129579	-0.07129579	-0.07129579	-0.07129579	-0.02007645
X	4123508	4143508	258	-0.01021261	0.00212559	0.00414641	0.00414641	0.00414641	0.00414641	0.00414641	-0.06888091
X	4143508	4163508	200	-0.0069186	0.00155087	-0.01971045	-0.01971045	-0.01971045	-0.01971045	-0.01971045	-0.11147039
X	4163508	4183508	230	-0.00460145	0.00169072	0.21164698	0.21164698	0.21164698	0.21164698	0.21164698	-0.00642847
X	4183508	4203508	390	0.00072029	0.0029632	0.39221228	0.39221228	0.39221228	0.39221228	0.39221228	0.00379957
X	4203508	4223508	233	0.00250342	0.0019405	-0.1100546	-0.1100546	-0.1100546	-0.1100546	-0.1100546	-0.02410527
X	4223508	4243508	292	0.01033774	0.00226719	0.07065729	0.07065729	0.07065729	0.07065729	0.07065729	0.01727208
X	4243508	4263508	194	-0.00677173	0.00163647	-0.04108288	-0.04108288	-0.04108288	-0.04108288	-0.04108288	0.01206864
X	4263508	4283508	191	-0.00960164	0.00148648	-0.12628935	-0.12628935	-0.12628935	-0.12628935	-0.12628935	-0.09802658
X	4283508	4303508	373	-0.01015828	0.00277846	0.06074572	0.06074572	0.06074572	0.06074572	0.06074572	0.03325171
X	4303508	4323508	163	-0.0073931	0.00147778	0.14515908	0.14515908	0.14515908	0.14515908	0.14515908	0.05697265
X	4323508	4343508	177	-0.00237652	0.00167247	0.09200703	0.09200703	0.09200703	0.09200703	0.09200703	-0.00792184
X	4343508	4363508	265	-0.00588535	0.00224219	-0.20680303	-0.20680303	-0.20680303	-0.20680303	-0.20680303	-0.04871473
X	4363508	4383508	199	-0.00132928	0.00187051	-0.21045135	-0.21045135	-0.21045135	-0.21045135	-0.21045135	-0.05029378
X	4383508	4403508	166	0.01157935	0.00164672	-1.07151349	-1.07151349	-1.07151349	-1.07151349	-1.07151349	0.11935602
X	4403508	4423508	113	0.01473701	0.00117349	-1.53384803	-1.53384803	-1.53384803	-1.53384803	-1.53384803	-0.12070787
X	4423508	4443508	60	-0.00233877	0.00059602	-1.25889823	-1.25889823	-1.25889823	-1.25889823	-1.25889823	0.03677163
X	4443508	4463508	110	0.00857509	0.0009949	-2.02978776	-2.02978776	-2.02978776	-2.02978776	-2.02978776	0.04894183
X	4463508	4483508	105	0.0117348	0.00126799	-2.44390227	-2.44390227	-2.44390227	-2.44390227	-2.44390227	0.39277005
X	4483508	4503508	130	0.00289135	0.00106485	-2.2966268	-2.2966268	-2.2966268	-2.2966268	-2.2966268	-0.03247915
X	4503508	4523508	172	0.00127057	0.00150052	-2.52551271	-2.52551271	-2.52551271	-2.52551271	-2.52551271	0.12491538
X	4523508	4543508	269	-0.00275836	0.00216969	-2.49995569	-2.49995569	-2.49995569	-2.49995569	-2.49995569	-0.03234007
