chrom	start	stop	countsAccessPos	singleton	LBVwil	LPdom	LPfor	shared
2L	37470001	37480000	6216	25.0	15.0	4.0	2.0	133.0
2L	37480001	37490000	3176	16.0	5.0	1.0	2.0	65.0
2L	37490001	37500000	3043	18.0	5.0	4.0	5.0	55.0
2L	37500001	37510000	2095	12.0	4.0	1.0	1.0	38.0
2L	37510001	37520000	1487	2.0	2.0	0.0	0.0	8.0
2L	37520001	37530000	829	0.0	1.0	0.0	0.0	2.0
2L	37530001	37540000	4100	27.0	7.0	9.0	2.0	139.0
2L	37540001	37550000	5294	44.0	11.0	7.0	6.0	156.0
2L	37550001	37560000	5116	22.0	14.0	6.0	5.0	155.0
2L	37560001	37570000	6947	48.0	35.0	13.0	4.0	245.0
2L	37570001	37580000	6029	30.0	12.0	7.0	3.0	135.0
2L	37580001	37590000	4060	16.0	20.0	2.0	3.0	102.0
2L	37590001	37600000	4924	58.0	18.0	2.0	6.0	152.0
2L	37600001	37610000	6548	27.0	24.0	6.0	2.0	196.0
2L	37610001	37620000	5694	16.0	14.0	2.0	0.0	79.0
2L	37620001	37630000	5973	61.0	17.0	1.0	0.0	168.0
2L	37630001	37640000	4197	36.0	24.0	0.0	2.0	125.0
2L	37640001	37650000	5879	37.0	20.0	1.0	3.0	157.0
2L	37650001	37660000	5477	20.0	4.0	1.0	5.0	115.0
2L	37660001	37670000	5763	34.0	13.0	3.0	1.0	157.0
2L	37670001	37680000	5210	31.0	6.0	3.0	0.0	106.0
2L	37680001	37690000	3692	19.0	6.0	1.0	1.0	58.0
2L	37690001	37700000	3533	20.0	13.0	3.0	2.0	104.0
2L	37700001	37710000	6041	30.0	33.0	4.0	2.0	208.0
2L	37710001	37720000	3527	16.0	8.0	3.0	5.0	151.0
2L	37720001	37730000	2701	23.0	13.0	10.0	1.0	86.0
2L	37730001	37740000	5781	32.0	6.0	3.0	9.0	138.0
2L	37740001	37750000	5273	19.0	8.0	2.0	5.0	113.0
2L	37750001	37760000	7792	53.0	14.0	4.0	5.0	161.0
2L	37760001	37770000	2398	3.0	1.0	0.0	1.0	13.0
2L	37770001	37780000	747	0.0	0.0	0.0	0.0	6.0
2L	37780001	37790000	1011	1.0	0.0	0.0	0.0	9.0
2L	37790001	37800000	4455	8.0	9.0	3.0	2.0	86.0
2L	37800001	37810000	4245	5.0	3.0	2.0	2.0	72.0
2L	37810001	37820000	6226	4.0	2.0	4.0	4.0	64.0
2L	37820001	37830000	4690	14.0	16.0	7.0	2.0	74.0
2L	37830001	37840000	6545	23.0	24.0	15.0	4.0	131.0
2L	37840001	37850000	5554	22.0	12.0	7.0	4.0	140.0
2L	37850001	37860000	5203	15.0	12.0	6.0	0.0	122.0
2L	37860001	37870000	1383	5.0	4.0	3.0	3.0	40.0
2L	37870001	37880000	5566	16.0	14.0	6.0	8.0	97.0
2L	37880001	37890000	5894	24.0	14.0	2.0	1.0	137.0
2L	37890001	37900000	3517	10.0	16.0	0.0	2.0	107.0
2L	37900001	37910000	6836	47.0	14.0	11.0	3.0	200.0
2L	37910001	37920000	6665	36.0	23.0	7.0	3.0	208.0
2L	37920001	37930000	5639	24.0	8.0	2.0	4.0	143.0
2L	37930001	37940000	5200	45.0	14.0	6.0	12.0	185.0
2L	37940001	37950000	7160	74.0	18.0	13.0	11.0	274.0
2L	37950001	37960000	6366	32.0	14.0	6.0	7.0	217.0
2L	37960001	37970000	5602	51.0	8.0	6.0	7.0	201.0
2L	37970001	37980000	6221	34.0	5.0	5.0	7.0	194.0
2L	37980001	37990000	7235	59.0	15.0	7.0	9.0	267.0
2L	37990001	38000000	7540	61.0	37.0	3.0	23.0	325.0
2L	38000001	38010000	5828	27.0	10.0	8.0	14.0	154.0
2L	38010001	38020000	6396	54.0	23.0	3.0	6.0	240.0
2L	38020001	38030000	3492	18.0	6.0	3.0	12.0	115.0
2L	38030001	38040000	4621	24.0	8.0	9.0	5.0	126.0
2L	38040001	38050000	6705	29.0	10.0	6.0	6.0	142.0
2L	38050001	38060000	4242	32.0	22.0	5.0	4.0	126.0
2L	38060001	38070000	4958	34.0	16.0	8.0	5.0	123.0
2L	38070001	38080000	6580	48.0	10.0	4.0	24.0	211.0
2L	38080001	38090000	6431	49.0	23.0	7.0	16.0	290.0
2L	38090001	38100000	6162	44.0	21.0	9.0	9.0	204.0
2L	38100001	38110000	7391	58.0	39.0	8.0	24.0	289.0
2L	38110001	38120000	8165	62.0	29.0	11.0	17.0	258.0
2L	38120001	38130000	7226	25.0	13.0	5.0	4.0	110.0
2L	38130001	38140000	6656	43.0	11.0	2.0	0.0	168.0
2L	38140001	38150000	8015	98.0	37.0	8.0	4.0	243.0
2L	38150001	38160000	4227	4.0	3.0	2.0	1.0	25.0
2L	38160001	38170000	7441	43.0	18.0	3.0	2.0	109.0
2L	38170001	38180000	8067	40.0	17.0	4.0	15.0	200.0
2L	38180001	38190000	7550	26.0	11.0	4.0	3.0	187.0
2L	38190001	38200000	5780	23.0	11.0	6.0	9.0	154.0
2L	38200001	38210000	2491	9.0	6.0	4.0	3.0	56.0
2L	38210001	38220000	6255	43.0	25.0	6.0	11.0	207.0
2L	38220001	38230000	6283	27.0	20.0	2.0	4.0	116.0
2L	38230001	38240000	7331	25.0	16.0	11.0	4.0	178.0
2L	38240001	38250000	7105	37.0	27.0	8.0	12.0	231.0
2L	38250001	38260000	7053	24.0	27.0	11.0	11.0	263.0
2L	38260001	38270000	6460	38.0	31.0	2.0	7.0	259.0
2L	38270001	38280000	7329	40.0	23.0	0.0	0.0	219.0
2L	38280001	38290000	7532	45.0	22.0	1.0	4.0	293.0
2L	38290001	38300000	5957	21.0	19.0	2.0	3.0	188.0
2L	38300001	38310000	7059	43.0	16.0	1.0	10.0	233.0
2L	38310001	38320000	3077	11.0	6.0	1.0	2.0	41.0
2L	38320001	38330000	7009	25.0	11.0	2.0	4.0	195.0
2L	38330001	38340000	5579	36.0	16.0	6.0	12.0	201.0
2L	38340001	38350000	5700	26.0	14.0	8.0	9.0	159.0
2L	38350001	38360000	4533	26.0	9.0	5.0	4.0	104.0
2L	38360001	38370000	5949	58.0	15.0	5.0	4.0	223.0
2L	38370001	38380000	5058	52.0	11.0	10.0	11.0	202.0
2L	38380001	38390000	4908	19.0	4.0	2.0	8.0	115.0
2L	38390001	38400000	3807	33.0	8.0	1.0	6.0	117.0
2L	38400001	38410000	2878	20.0	10.0	5.0	9.0	102.0
2L	38410001	38420000	4894	42.0	9.0	11.0	8.0	131.0
2L	38420001	38430000	6597	68.0	25.0	13.0	13.0	288.0
2L	38430001	38440000	7265	79.0	35.0	5.0	3.0	268.0
2L	38440001	38450000	6925	87.0	15.0	2.0	5.0	226.0
2L	38450001	38460000	5215	47.0	4.0	1.0	4.0	182.0
2L	38460001	38470000	7093	77.0	11.0	5.0	2.0	308.0
2L	38470001	38480000	6661	45.0	5.0	1.0	3.0	191.0
2L	38480001	38490000	6814	57.0	13.0	0.0	4.0	146.0
2L	38490001	38500000	7664	43.0	22.0	7.0	4.0	211.0
2L	38500001	38510000	7937	62.0	25.0	3.0	4.0	206.0
2L	38510001	38520000	1059	13.0	2.0	0.0	1.0	50.0
2L	38520001	38530000	5100	42.0	10.0	1.0	0.0	136.0
2L	38530001	38540000	7710	91.0	12.0	2.0	13.0	294.0
2L	38540001	38550000	8095	40.0	9.0	3.0	15.0	225.0
2L	38550001	38560000	6975	49.0	15.0	5.0	5.0	229.0
2L	38560001	38570000	5339	33.0	11.0	4.0	1.0	166.0
2L	38570001	38580000	5506	50.0	12.0	7.0	5.0	159.0
2L	38580001	38590000	6624	42.0	15.0	2.0	4.0	116.0
2L	38590001	38600000	5446	29.0	10.0	1.0	1.0	149.0
2L	38600001	38610000	6179	39.0	10.0	4.0	1.0	234.0
2L	38610001	38620000	5906	50.0	7.0	0.0	2.0	178.0
2L	38620001	38630000	6895	54.0	5.0	2.0	1.0	119.0
2L	38630001	38640000	5112	11.0	6.0	4.0	1.0	55.0
2L	38640001	38650000	5504	35.0	11.0	1.0	0.0	135.0
2L	38650001	38660000	4114	2.0	0.0	1.0	1.0	29.0
2L	38660001	38670000	3230	12.0	3.0	0.0	0.0	60.0
2L	38670001	38680000	9095	70.0	11.0	2.0	6.0	328.0
2L	38680001	38690000	7541	38.0	12.0	3.0	4.0	214.0
2L	38690001	38700000	6666	13.0	16.0	7.0	2.0	88.0
2L	38700001	38710000	7367	42.0	14.0	1.0	4.0	203.0
2L	38710001	38720000	6706	59.0	21.0	6.0	13.0	221.0
2L	38720001	38730000	7915	53.0	30.0	8.0	12.0	344.0
2L	38730001	38740000	4570	17.0	15.0	0.0	1.0	128.0
2L	38740001	38750000	4107	16.0	6.0	0.0	0.0	147.0
2L	38750001	38760000	7355	48.0	41.0	1.0	0.0	226.0
2L	38760001	38770000	7964	49.0	27.0	4.0	0.0	309.0
2L	38770001	38780000	5876	27.0	6.0	0.0	0.0	125.0
2L	38780001	38790000	5107	21.0	16.0	1.0	1.0	145.0
2L	38790001	38800000	4209	21.0	16.0	4.0	1.0	133.0
2L	38800001	38810000	5390	20.0	3.0	1.0	4.0	129.0
2L	38810001	38820000	6532	29.0	8.0	1.0	7.0	192.0
2L	38820001	38830000	6318	35.0	20.0	2.0	14.0	229.0
2L	38830001	38840000	6152	56.0	14.0	7.0	15.0	320.0
2L	38840001	38850000	3085	22.0	3.0	1.0	3.0	104.0
2L	38850001	38860000	4287	23.0	12.0	6.0	1.0	102.0
2L	38860001	38870000	6152	42.0	5.0	9.0	5.0	172.0
2L	38870001	38880000	3779	21.0	1.0	2.0	2.0	82.0
2L	38880001	38890000	7317	36.0	9.0	6.0	2.0	206.0
2L	38890001	38900000	6605	33.0	7.0	2.0	1.0	167.0
2L	38900001	38910000	8496	75.0	12.0	7.0	1.0	219.0
2L	38910001	38920000	6554	40.0	19.0	9.0	5.0	227.0
2L	38920001	38930000	6960	21.0	4.0	4.0	0.0	139.0
2L	38930001	38940000	5915	30.0	7.0	3.0	7.0	167.0
2L	38940001	38950000	6470	45.0	6.0	5.0	3.0	203.0
2L	38950001	38960000	5545	49.0	15.0	2.0	2.0	186.0
2L	38960001	38970000	6061	54.0	10.0	5.0	3.0	245.0
2L	38970001	38980000	6950	49.0	16.0	3.0	7.0	218.0
2L	38980001	38990000	6641	45.0	7.0	1.0	2.0	151.0
2L	38990001	39000000	6726	41.0	10.0	5.0	1.0	198.0
2L	39000001	39010000	4550	14.0	3.0	1.0	1.0	104.0
2L	39010001	39020000	6406	29.0	7.0	12.0	5.0	174.0
2L	39020001	39030000	7996	34.0	29.0	13.0	5.0	296.0
2L	39030001	39040000	7308	21.0	15.0	6.0	2.0	221.0
2L	39040001	39050000	7326	32.0	18.0	11.0	12.0	220.0
2L	39050001	39060000	6578	41.0	26.0	10.0	15.0	204.0
2L	39060001	39070000	7748	40.0	12.0	15.0	13.0	266.0
2L	39070001	39080000	7026	38.0	20.0	14.0	13.0	242.0
2L	39080001	39090000	6451	39.0	25.0	13.0	3.0	211.0
2L	39090001	39100000	3732	11.0	11.0	3.0	2.0	138.0
2L	39100001	39110000	1718	11.0	7.0	0.0	0.0	64.0
2L	39110001	39120000	8626	35.0	40.0	7.0	7.0	312.0
2L	39120001	39130000	5302	14.0	25.0	2.0	4.0	212.0
2L	39130001	39140000	7118	25.0	23.0	12.0	6.0	236.0
2L	39140001	39150000	8201	66.0	31.0	7.0	7.0	339.0
2L	39150001	39160000	8409	44.0	54.0	12.0	5.0	325.0
2L	39160001	39170000	7024	38.0	33.0	13.0	10.0	289.0
2L	39170001	39180000	2489	4.0	4.0	0.0	2.0	49.0
2L	39180001	39190000	2519	2.0	5.0	0.0	0.0	56.0
2L	39190001	39200000	1202	5.0	5.0	3.0	3.0	29.0
2L	39200001	39210000	471	0.0	0.0	0.0	0.0	3.0
2L	39210001	39220000	1409	3.0	2.0	1.0	1.0	26.0
2L	39220001	39230000	7530	13.0	15.0	18.0	8.0	271.0
2L	39230001	39240000	8012	44.0	24.0	8.0	8.0	321.0
2L	39240001	39250000	8254	55.0	10.0	5.0	6.0	250.0
2L	39250001	39260000	8506	60.0	17.0	4.0	4.0	313.0
2L	39260001	39270000	7590	48.0	16.0	10.0	12.0	230.0
2L	39270001	39280000	8324	21.0	15.0	0.0	3.0	123.0
2L	39280001	39290000	5897	29.0	11.0	6.0	2.0	183.0
2L	39290001	39300000	3354	9.0	1.0	0.0	0.0	42.0
2L	39300001	39310000	6326	35.0	14.0	1.0	1.0	187.0
2L	39310001	39320000	8321	44.0	18.0	2.0	2.0	338.0
2L	39320001	39330000	5823	32.0	24.0	2.0	9.0	260.0
2L	39330001	39340000	5761	22.0	17.0	13.0	4.0	180.0
2L	39340001	39350000	4725	37.0	7.0	7.0	0.0	169.0
2L	39350001	39360000	9347	57.0	34.0	18.0	1.0	398.0
2L	39360001	39370000	8122	39.0	20.0	7.0	4.0	191.0
2L	39370001	39380000	6241	39.0	25.0	2.0	5.0	241.0
2L	39380001	39390000	2857	26.0	11.0	3.0	3.0	90.0
2L	39390001	39400000	1477	2.0	2.0	0.0	0.0	22.0
2L	39400001	39410000	3111	15.0	9.0	5.0	0.0	99.0
2L	39410001	39420000	1821	16.0	9.0	1.0	1.0	60.0
2L	39420001	39430000	5201	48.0	7.0	5.0	2.0	115.0
2L	39430001	39440000	4414	41.0	12.0	8.0	1.0	183.0
2L	39440001	39450000	5962	30.0	7.0	12.0	1.0	183.0
2L	39450001	39460000	5907	61.0	18.0	12.0	5.0	279.0
2L	39460001	39470000	7164	29.0	23.0	4.0	4.0	280.0
2L	39470001	39480000	6799	22.0	9.0	4.0	2.0	234.0
2L	39480001	39490000	6205	14.0	18.0	3.0	7.0	124.0
2L	39490001	39500000	5653	43.0	11.0	1.0	1.0	184.0
2L	39500001	39510000	6956	56.0	24.0	7.0	8.0	260.0
2L	39510001	39520000	6354	27.0	20.0	6.0	5.0	192.0
2L	39520001	39530000	2600	11.0	4.0	2.0	2.0	94.0
2L	39530001	39540000	2480	17.0	8.0	6.0	0.0	104.0
2L	39540001	39550000	4138	17.0	10.0	3.0	3.0	147.0
2L	39550001	39560000	5871	16.0	18.0	6.0	1.0	155.0
2L	39560001	39570000	4425	20.0	10.0	0.0	2.0	170.0
2L	39570001	39580000	8337	37.0	32.0	3.0	1.0	284.0
2L	39580001	39590000	7425	39.0	25.0	4.0	2.0	183.0
2L	39590001	39600000	6065	53.0	35.0	1.0	0.0	266.0
2L	39600001	39610000	6602	7.0	11.0	1.0	0.0	198.0
2L	39610001	39620000	4478	18.0	10.0	0.0	0.0	159.0
2L	39630001	39640000	5632	49.0	15.0	2.0	0.0	242.0
2L	39640001	39650000	6284	70.0	35.0	3.0	0.0	339.0
2L	39650001	39660000	4756	47.0	20.0	1.0	0.0	206.0
2L	39660001	39670000	4274	37.0	16.0	4.0	0.0	150.0
2L	39670001	39680000	3943	37.0	4.0	4.0	0.0	139.0
2L	39680001	39690000	3676	17.0	8.0	0.0	1.0	103.0
2L	39690001	39700000	4371	44.0	6.0	0.0	1.0	153.0
2L	39700001	39710000	6527	29.0	9.0	0.0	1.0	110.0
2L	39710001	39720000	5490	19.0	11.0	3.0	1.0	94.0
2L	39720001	39730000	6681	54.0	42.0	9.0	1.0	385.0
2L	39730001	39740000	4220	41.0	23.0	7.0	0.0	159.0
2L	39740001	39750000	5561	50.0	23.0	7.0	2.0	213.0
2L	39750001	39760000	3937	13.0	8.0	1.0	0.0	44.0
2L	39760001	39770000	3044	28.0	19.0	6.0	1.0	98.0
2L	39770001	39780000	3386	21.0	9.0	2.0	1.0	59.0
2L	39780001	39790000	3377	34.0	14.0	3.0	3.0	115.0
2L	39790001	39800000	5488	40.0	9.0	3.0	3.0	140.0
2L	39800001	39810000	6158	41.0	13.0	1.0	5.0	170.0
2L	39810001	39820000	7206	90.0	23.0	10.0	3.0	254.0
2L	39820001	39830000	7703	82.0	27.0	17.0	7.0	327.0
2L	39830001	39840000	7531	58.0	31.0	10.0	7.0	215.0
2L	39840001	39850000	5775	31.0	16.0	4.0	3.0	204.0
2L	39850001	39860000	6562	51.0	6.0	0.0	0.0	198.0
2L	39860001	39870000	3116	9.0	11.0	2.0	0.0	105.0
2L	39870001	39880000	5936	27.0	19.0	1.0	1.0	182.0
2L	39880001	39890000	7291	38.0	24.0	0.0	1.0	210.0
2L	39890001	39900000	7795	41.0	19.0	6.0	0.0	195.0
2L	39900001	39910000	5042	10.0	17.0	6.0	0.0	113.0
2L	39910001	39920000	5708	23.0	15.0	6.0	0.0	186.0
2L	39920001	39930000	5681	51.0	41.0	6.0	1.0	222.0
2L	39930001	39940000	5234	30.0	21.0	7.0	1.0	147.0
2L	39940001	39950000	3065	19.0	14.0	7.0	4.0	109.0
2L	39950001	39960000	4816	26.0	19.0	4.0	0.0	108.0
2L	39960001	39970000	4544	30.0	11.0	13.0	4.0	146.0
2L	39970001	39980000	5346	40.0	16.0	2.0	0.0	135.0
2L	39980001	39990000	1896	8.0	1.0	1.0	1.0	21.0
2L	39990001	40000000	5745	31.0	16.0	11.0	5.0	216.0
2L	40000001	40010000	5595	37.0	23.0	1.0	1.0	188.0
2L	40010001	40020000	3755	11.0	7.0	6.0	1.0	57.0
2L	40020001	40030000	6722	37.0	14.0	8.0	1.0	248.0
2L	40030001	40040000	3698	6.0	3.0	3.0	0.0	70.0
2L	40040001	40050000	2787	13.0	9.0	7.0	0.0	69.0
2L	40050001	40060000	4042	17.0	8.0	1.0	0.0	101.0
2L	40060001	40070000	4219	48.0	22.0	4.0	4.0	180.0
2L	40070001	40080000	6608	51.0	14.0	0.0	5.0	267.0
2L	40080001	40090000	4541	33.0	21.0	1.0	3.0	125.0
2L	40090001	40100000	526	0.0	0.0	0.0	0.0	8.0
2L	40100001	40110000	5292	20.0	21.0	0.0	3.0	125.0
2L	40110001	40120000	7452	23.0	18.0	0.0	6.0	175.0
2L	40120001	40130000	5303	12.0	8.0	0.0	0.0	78.0
2L	40130001	40140000	1623	1.0	0.0	0.0	0.0	10.0
2L	40140001	40150000	4150	15.0	6.0	3.0	1.0	113.0
2L	40150001	40160000	6856	16.0	4.0	1.0	2.0	89.0
2L	40160001	40170000	6982	43.0	12.0	1.0	6.0	200.0
2L	40170001	40180000	8672	52.0	19.0	1.0	8.0	315.0
2L	40180001	40190000	8337	47.0	12.0	2.0	11.0	271.0
2L	40190001	40200000	8877	35.0	15.0	1.0	1.0	276.0
2L	40200001	40210000	8083	64.0	17.0	2.0	1.0	246.0
2L	40210001	40220000	7725	50.0	15.0	2.0	1.0	236.0
2L	40220001	40230000	7621	55.0	10.0	3.0	2.0	283.0
2L	40230001	40240000	3904	22.0	16.0	4.0	1.0	133.0
2L	40240001	40250000	3584	12.0	3.0	2.0	0.0	77.0
2L	40250001	40260000	4586	32.0	16.0	1.0	1.0	135.0
2L	40260001	40270000	3783	11.0	6.0	0.0	0.0	60.0
2L	40270001	40280000	6305	17.0	16.0	4.0	3.0	152.0
2L	40280001	40290000	8588	37.0	24.0	15.0	2.0	291.0
2L	40290001	40300000	4462	14.0	3.0	0.0	0.0	77.0
2L	40300001	40310000	3233	24.0	6.0	1.0	3.0	100.0
2L	40310001	40320000	2691	20.0	4.0	1.0	2.0	96.0
2L	40320001	40330000	2316	10.0	8.0	0.0	1.0	63.0
2L	40330001	40340000	655	4.0	0.0	0.0	0.0	11.0
2L	40340001	40350000	275	3.0	0.0	0.0	1.0	6.0
2L	40350001	40360000	1456	10.0	2.0	1.0	4.0	40.0
2L	40360001	40370000	2686	11.0	8.0	8.0	2.0	73.0
2L	40370001	40380000	549	3.0	0.0	0.0	1.0	23.0
2L	40380001	40390000	881	7.0	3.0	1.0	2.0	32.0
2L	40390001	40400000	2485	28.0	10.0	1.0	0.0	102.0
2L	40400001	40410000	6008	34.0	19.0	2.0	9.0	241.0
2L	40410001	40420000	5397	50.0	14.0	2.0	7.0	195.0
2L	40420001	40430000	4749	21.0	2.0	2.0	4.0	94.0
2L	40430001	40440000	3197	22.0	7.0	0.0	5.0	138.0
2L	40440001	40450000	6285	38.0	13.0	4.0	12.0	199.0
2L	40450001	40460000	1391	5.0	5.0	0.0	0.0	41.0
2L	40460001	40470000	563	8.0	1.0	0.0	1.0	23.0
2L	40470001	40480000	2598	17.0	5.0	0.0	3.0	80.0
2L	40480001	40490000	9394	54.0	16.0	10.0	11.0	294.0
2L	40490001	40500000	6587	31.0	11.0	3.0	10.0	160.0
2L	40500001	40510000	5984	37.0	5.0	6.0	12.0	143.0
2L	40510001	40520000	7266	48.0	9.0	3.0	9.0	178.0
2L	40520001	40530000	2802	15.0	7.0	3.0	3.0	82.0
2L	40530001	40540000	6285	53.0	22.0	2.0	3.0	202.0
2L	40540001	40550000	6549	75.0	16.0	2.0	3.0	245.0
2L	40550001	40560000	922	2.0	1.0	0.0	2.0	15.0
2L	40560001	40570000	1955	21.0	8.0	0.0	0.0	85.0
2L	40570001	40580000	4977	21.0	2.0	2.0	3.0	97.0
2L	40580001	40590000	4108	11.0	16.0	4.0	0.0	122.0
2L	40590001	40600000	3447	16.0	9.0	0.0	2.0	90.0
2L	40600001	40610000	5097	27.0	22.0	5.0	9.0	226.0
2L	40610001	40620000	4159	15.0	7.0	2.0	0.0	45.0
2L	40620001	40630000	3102	7.0	7.0	6.0	1.0	61.0
2L	40630001	40640000	6218	48.0	41.0	9.0	2.0	222.0
2L	40640001	40650000	5936	41.0	15.0	9.0	5.0	196.0
2L	40650001	40660000	5207	30.0	19.0	5.0	6.0	205.0
2L	40660001	40670000	6715	32.0	27.0	10.0	1.0	179.0
2L	40670001	40680000	5732	48.0	33.0	1.0	6.0	218.0
2L	40680001	40690000	6587	46.0	26.0	0.0	2.0	298.0
2L	40690001	40700000	7417	52.0	58.0	1.0	4.0	372.0
2L	40700001	40710000	4150	53.0	21.0	1.0	2.0	160.0
2L	40710001	40720000	3229	29.0	25.0	3.0	1.0	132.0
2L	40720001	40730000	1655	4.0	1.0	3.0	0.0	23.0
2L	40730001	40740000	6651	24.0	17.0	2.0	6.0	178.0
2L	40740001	40750000	3530	27.0	7.0	2.0	1.0	105.0
2L	40750001	40760000	4845	19.0	11.0	1.0	0.0	136.0
2L	40760001	40770000	3704	25.0	16.0	3.0	0.0	197.0
2L	40770001	40780000	4321	13.0	1.0	0.0	2.0	70.0
2L	40780001	40790000	1305	6.0	4.0	1.0	0.0	29.0
2L	40790001	40800000	3776	6.0	2.0	1.0	0.0	57.0
2L	40800001	40810000	4880	21.0	8.0	2.0	0.0	139.0
2L	40810001	40820000	4128	5.0	13.0	0.0	0.0	50.0
2L	40820001	40830000	4815	28.0	12.0	0.0	0.0	107.0
2L	40830001	40840000	5855	28.0	15.0	4.0	2.0	119.0
2L	40840001	40850000	6171	41.0	27.0	1.0	0.0	182.0
2L	40850001	40860000	5740	35.0	21.0	0.0	4.0	173.0
2L	40860001	40870000	5937	43.0	36.0	1.0	0.0	216.0
2L	40870001	40880000	3915	41.0	30.0	4.0	1.0	193.0
2L	40880001	40890000	4395	27.0	20.0	5.0	1.0	163.0
2L	40890001	40900000	2408	11.0	5.0	1.0	1.0	46.0
2L	40900001	40910000	5430	39.0	15.0	3.0	5.0	164.0
2L	40910001	40920000	3390	7.0	8.0	2.0	2.0	65.0
2L	40920001	40930000	4900	22.0	16.0	3.0	0.0	171.0
2L	40930001	40940000	5712	37.0	20.0	3.0	0.0	240.0
2L	40940001	40950000	4982	39.0	18.0	1.0	1.0	186.0
2L	40950001	40960000	3390	25.0	16.0	0.0	1.0	111.0
2L	40960001	40970000	4183	20.0	8.0	0.0	0.0	62.0
2L	40970001	40980000	3441	20.0	5.0	1.0	3.0	105.0
2L	40980001	40990000	4995	28.0	13.0	7.0	0.0	152.0
2L	40990001	41000000	8238	33.0	23.0	1.0	0.0	203.0
2L	41000001	41010000	6220	31.0	15.0	2.0	4.0	174.0
2L	41010001	41020000	4461	28.0	11.0	5.0	7.0	137.0
2L	41020001	41030000	5557	20.0	16.0	0.0	5.0	152.0
2L	41030001	41040000	3166	21.0	8.0	0.0	1.0	112.0
2L	41040001	41050000	3597	14.0	6.0	3.0	3.0	65.0
2L	41050001	41060000	4310	15.0	10.0	25.0	0.0	132.0
2L	41060001	41070000	2135	9.0	3.0	0.0	1.0	73.0
2L	41070001	41080000	4956	39.0	16.0	0.0	7.0	177.0
2L	41080001	41090000	1968	12.0	8.0	1.0	0.0	75.0
2L	41090001	41100000	5382	45.0	12.0	5.0	0.0	220.0
2L	41100001	41110000	6206	40.0	14.0	4.0	0.0	190.0
2L	41110001	41120000	6807	46.0	10.0	1.0	0.0	243.0
2L	41120001	41130000	3685	16.0	3.0	4.0	0.0	138.0
2L	41130001	41140000	4828	43.0	11.0	1.0	0.0	183.0
2L	41140001	41150000	516	0.0	1.0	0.0	0.0	23.0
2L	41150001	41160000	4997	39.0	4.0	0.0	1.0	196.0
2L	41160001	41170000	5344	33.0	15.0	1.0	1.0	210.0
2L	41170001	41180000	5092	27.0	6.0	1.0	2.0	254.0
2L	41180001	41190000	4082	51.0	27.0	2.0	0.0	188.0
2L	41190001	41200000	5125	41.0	16.0	0.0	0.0	184.0
2L	41200001	41210000	6668	31.0	34.0	0.0	0.0	224.0
2L	41210001	41220000	6661	37.0	25.0	2.0	1.0	289.0
2L	41220001	41230000	3532	19.0	19.0	1.0	0.0	123.0
2L	41230001	41240000	4467	40.0	22.0	1.0	0.0	192.0
2L	41240001	41250000	5208	65.0	23.0	0.0	0.0	227.0
2L	41250001	41260000	3617	37.0	6.0	4.0	0.0	116.0
2L	41260001	41270000	3169	10.0	4.0	0.0	4.0	82.0
2L	41270001	41280000	2234	9.0	2.0	0.0	0.0	58.0
2L	41280001	41290000	4278	21.0	11.0	0.0	9.0	67.0
2L	41290001	41300000	5358	24.0	7.0	0.0	6.0	139.0
2L	41300001	41310000	4727	33.0	5.0	1.0	1.0	113.0
2L	41310001	41320000	5039	15.0	14.0	3.0	2.0	122.0
2L	41320001	41330000	4866	51.0	11.0	1.0	3.0	168.0
2L	41330001	41340000	6216	40.0	9.0	3.0	2.0	184.0
2L	41340001	41350000	6927	46.0	13.0	0.0	1.0	246.0
2L	41350001	41360000	5553	32.0	19.0	5.0	1.0	185.0
2L	41360001	41370000	5447	45.0	31.0	2.0	1.0	224.0
2L	41370001	41380000	4143	25.0	10.0	3.0	5.0	112.0
2L	41380001	41390000	6942	36.0	14.0	5.0	3.0	215.0
2L	41390001	41400000	4362	34.0	17.0	4.0	10.0	181.0
2L	41400001	41410000	2223	17.0	5.0	4.0	5.0	58.0
2L	41410001	41420000	3158	16.0	11.0	1.0	5.0	97.0
2L	41420001	41430000	5053	40.0	26.0	6.0	5.0	163.0
2L	41430001	41440000	4879	35.0	22.0	4.0	3.0	149.0
2L	41440001	41450000	4507	22.0	11.0	2.0	0.0	141.0
2L	41450001	41460000	3670	25.0	14.0	2.0	0.0	147.0
2L	41460001	41470000	6522	86.0	18.0	5.0	1.0	239.0
2L	41470001	41480000	2433	17.0	6.0	1.0	2.0	108.0
2L	41480001	41490000	4714	40.0	20.0	2.0	4.0	148.0
2L	41490001	41500000	6580	58.0	13.0	0.0	4.0	254.0
2L	41500001	41510000	3919	29.0	7.0	1.0	2.0	139.0
2L	41510001	41520000	7630	56.0	16.0	2.0	3.0	301.0
2L	41520001	41530000	7103	43.0	10.0	5.0	12.0	262.0
2L	41530001	41540000	5590	18.0	9.0	1.0	4.0	147.0
2L	41540001	41550000	4252	19.0	14.0	2.0	6.0	167.0
2L	41550001	41560000	5716	17.0	13.0	3.0	5.0	142.0
2L	41560001	41570000	5326	31.0	8.0	1.0	4.0	164.0
2L	41570001	41580000	3782	6.0	0.0	2.0	0.0	60.0
