chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
3L	21849829	21869829	11	0.00662251	0.00015128	-0.5015598	-0.5015598	-0.5015598	-0.5015598	-0.5015598	-0.4485722
3L	21869829	21889829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	21889829	21909829	132	0.02561339	0.00156281	1.26086988	1.26086988	1.26086988	1.26086988	1.26086988	0.17398569
3L	21909829	21929829	322	0.03697511	0.00235707	0.11095951	0.11095951	0.11095951	0.11095951	0.11095951	-0.05240338
3L	21929829	21949829	306	0.02876283	0.0023634	0.02365435	0.02365435	0.02365435	0.02365435	0.02365435	-0.15224528
3L	21949829	21969829	281	0.03266863	0.00226977	-0.23159672	-0.23159672	-0.23159672	-0.23159672	-0.23159672	-0.07188049
3L	21969829	21989829	160	0.02670588	0.00106081	-0.13423686	-0.13423686	-0.13423686	-0.13423686	-0.13423686	-0.09977078
3L	21989829	22009829	234	0.04451964	0.001989	0.49703139	0.49703139	0.49703139	0.49703139	0.49703139	-0.03057055
3L	22009829	22029829	351	0.03843693	0.00322843	0.746306	0.746306	0.746306	0.746306	0.746306	-0.09554306
3L	22029829	22049829	319	0.05110684	0.00296934	1.47352901	1.47352901	1.47352901	1.47352901	1.47352901	0.07694875
3L	22049829	22069829	367	0.07937275	0.0028374	0.74258653	0.74258653	0.74258653	0.74258653	0.74258653	-0.02618652
3L	22069829	22089829	405	0.06180011	0.00356045	0.55358947	0.55358947	0.55358947	0.55358947	0.55358947	-0.0550451
3L	22089829	22109829	179	0.06708633	0.00151735	0.55250169	0.55250169	0.55250169	0.55250169	0.55250169	-0.0789676
3L	22109829	22129829	167	0.05833908	0.00151637	0.91410712	0.91410712	0.91410712	0.91410712	0.91410712	0.11013564
3L	22129829	22149829	220	0.05169259	0.00191221	1.13956802	1.13956802	1.13956802	1.13956802	1.13956802	-0.06476046
3L	22149829	22169829	280	0.05023697	0.00238347	0.27427098	0.27427098	0.27427098	0.27427098	0.27427098	0.07658256
3L	22169829	22189829	299	0.04364757	0.00255073	0.66730906	0.66730906	0.66730906	0.66730906	0.66730906	-0.02833565
3L	22189829	22209829	374	0.0533835	0.0031775	1.32163979	1.32163979	1.32163979	1.32163979	1.32163979	0.00442189
3L	22209829	22229829	195	0.04144811	0.00177147	1.47034127	1.47034127	1.47034127	1.47034127	1.47034127	-0.01905328
3L	22229829	22249829	354	0.02799355	0.00287892	2.5189004	2.5189004	2.5189004	2.5189004	2.5189004	-0.05726425
3L	22249829	22269829	235	0.06351148	0.00190428	2.43029305	2.43029305	2.43029305	2.43029305	2.43029305	0.28559927
3L	22269829	22289829	160	0.11664151	0.0014163	2.4576	2.4576	2.4576	2.4576	2.4576	0.40536096
3L	22289829	22309829	259	0.02704887	0.00211696	2.30269234	2.30269234	2.30269234	2.30269234	2.30269234	-0.11472441
3L	22309829	22329829	398	0.04932035	0.00363462	2.82839435	2.82839435	2.82839435	2.82839435	2.82839435	0.0068797
3L	22329829	22349829	301	0.05234041	0.00211286	2.44797696	2.44797696	2.44797696	2.44797696	2.44797696	0.03518206
3L	22349829	22369829	235	0.06065494	0.00182182	1.97179845	1.97179845	1.97179845	1.97179845	1.97179845	0.06085219
3L	22369829	22389829	149	0.06090679	0.00133353	1.06012411	1.06012411	1.06012411	1.06012411	1.06012411	0.04110047
3L	22389829	22409829	270	0.047272	0.00203056	0.64854978	0.64854978	0.64854978	0.64854978	0.64854978	0.04116116
3L	22409829	22429829	219	0.04131742	0.00180331	-0.43364507	-0.43364507	-0.43364507	-0.43364507	-0.43364507	-0.11497793
3L	22429829	22449829	160	0.02680072	0.00145969	-0.1056948	-0.1056948	-0.1056948	-0.1056948	-0.1056948	0.05095857
3L	22449829	22469829	118	0.05824122	0.00110616	0.62966491	0.62966491	0.62966491	0.62966491	0.62966491	0.3220287
3L	22469829	22489829	393	0.03784947	0.00323089	0.45671256	0.45671256	0.45671256	0.45671256	0.45671256	-0.05442349
3L	22489829	22509829	290	0.0363528	0.00271057	0.62596687	0.62596687	0.62596687	0.62596687	0.62596687	-0.06923509
3L	22509829	22529829	616	0.03592238	0.00458004	-0.00873491	-0.00873491	-0.00873491	-0.00873491	-0.00873491	-0.08065556
3L	22529829	22549829	669	0.04281903	0.00487589	0.27429447	0.27429447	0.27429447	0.27429447	0.27429447	-0.0845728
3L	22549829	22569829	337	0.04333699	0.00276201	-1.70449441	-1.70449441	-1.70449441	-1.70449441	-1.70449441	-0.15339152
3L	22569829	22589829	338	0.06571162	0.0026069	-1.01527768	-1.01527768	-1.01527768	-1.01527768	-1.01527768	0.00587801
3L	22589829	22609829	456	0.04156622	0.00390777	-1.14574656	-1.14574656	-1.14574656	-1.14574656	-1.14574656	-0.00327755
3L	22609829	22629829	394	0.06636841	0.00322335	0.90159826	0.90159826	0.90159826	0.90159826	0.90159826	-0.0452825
3L	22629829	22649829	514	0.05336177	0.00402714	1.72803499	1.72803499	1.72803499	1.72803499	1.72803499	0.01266921
3L	22649829	22669829	268	0.05603412	0.00231692	1.12300731	1.12300731	1.12300731	1.12300731	1.12300731	0.10116044
3L	22669829	22689829	490	0.0643782	0.00428373	1.05634486	1.05634486	1.05634486	1.05634486	1.05634486	-0.00608787
3L	22689829	22709829	336	0.06466151	0.00255612	1.41370565	1.41370565	1.41370565	1.41370565	1.41370565	-0.08311878
3L	22709829	22729829	59	0.08147995	0.00051525	1.03665894	1.03665894	1.03665894	1.03665894	1.03665894	0.14626295
3L	22729829	22749829	238	0.06503895	0.00223446	1.38994272	1.38994272	1.38994272	1.38994272	1.38994272	0.04349177
3L	22749829	22769829	149	0.05627245	0.00126986	0.2276149	0.2276149	0.2276149	0.2276149	0.2276149	0.12465915
3L	22769829	22789829	420	0.05451557	0.00307426	-0.17893773	-0.17893773	-0.17893773	-0.17893773	-0.17893773	-0.0148958
3L	22789829	22809829	515	0.04716107	0.00432287	-0.26347563	-0.26347563	-0.26347563	-0.26347563	-0.26347563	-0.06124699
3L	22809829	22829829	258	0.04803759	0.00216786	-0.4376247	-0.4376247	-0.4376247	-0.4376247	-0.4376247	-0.00330984
3L	22829829	22849829	609	0.0469734	0.0048514	-0.0987926	-0.0987926	-0.0987926	-0.0987926	-0.0987926	-0.09670661
3L	22849829	22869829	493	0.03640703	0.00346666	-0.52769891	-0.52769891	-0.52769891	-0.52769891	-0.52769891	-0.02849231
3L	22869829	22889829	638	0.04806552	0.00449513	-1.04279683	-1.04279683	-1.04279683	-1.04279683	-1.04279683	-0.09943766
3L	22889829	22909829	518	0.03083339	0.00401718	-0.92738418	-0.92738418	-0.92738418	-0.92738418	-0.92738418	-0.06228922
3L	22909829	22929829	459	0.05488811	0.0034237	0.27540583	0.27540583	0.27540583	0.27540583	0.27540583	0.00593844
3L	22929829	22949829	449	0.03332131	0.00304176	0.21228729	0.21228729	0.21228729	0.21228729	0.21228729	-0.04775237
3L	22949829	22969829	356	0.02861861	0.00277674	-0.38017011	-0.38017011	-0.38017011	-0.38017011	-0.38017011	-0.03540596
3L	22969829	22989829	449	0.03506101	0.00337589	-0.05537184	-0.05537184	-0.05537184	-0.05537184	-0.05537184	-0.07084854
3L	22989829	23009829	163	0.03034658	0.00130806	-0.33424154	-0.33424154	-0.33424154	-0.33424154	-0.33424154	-0.10607275
3L	23009829	23029829	351	0.03869985	0.00305395	0.11378173	0.11378173	0.11378173	0.11378173	0.11378173	-0.09872083
3L	23029829	23049829	521	0.04946581	0.00406292	0.46456348	0.46456348	0.46456348	0.46456348	0.46456348	0.01519868
3L	23049829	23069829	277	0.05441579	0.00236941	0.70309958	0.70309958	0.70309958	0.70309958	0.70309958	-0.00083628
3L	23069829	23089829	138	0.04006393	0.00107377	0.62384692	0.62384692	0.62384692	0.62384692	0.62384692	-0.02625199
3L	23089829	23109829	327	0.05018425	0.00257401	0.2439887	0.2439887	0.2439887	0.2439887	0.2439887	-0.05737988
3L	23109829	23129829	304	0.04428546	0.00246663	0.28888028	0.28888028	0.28888028	0.28888028	0.28888028	-0.01375589
3L	23129829	23149829	390	0.03480405	0.00300805	-0.19604795	-0.19604795	-0.19604795	-0.19604795	-0.19604795	-0.1093363
3L	23149829	23169829	374	0.032943	0.00309106	-0.05382042	-0.05382042	-0.05382042	-0.05382042	-0.05382042	-0.0651393
3L	23169829	23189829	307	0.01971436	0.00243246	-0.11016748	-0.11016748	-0.11016748	-0.11016748	-0.11016748	-0.04455327
3L	23189829	23209829	471	0.03229361	0.00412811	-0.17162985	-0.17162985	-0.17162985	-0.17162985	-0.17162985	0.04962889
3L	23209829	23229829	374	0.0267427	0.00306707	-0.29680255	-0.29680255	-0.29680255	-0.29680255	-0.29680255	-0.0631242
3L	23229829	23249829	340	0.02856294	0.00326855	-0.4612364	-0.4612364	-0.4612364	-0.4612364	-0.4612364	-0.07667372
3L	23249829	23269829	173	0.07600621	0.00192518	-0.68783823	-0.68783823	-0.68783823	-0.68783823	-0.68783823	0.18002384
3L	23269829	23289829	206	0.09511864	0.00265479	-1.98131756	-1.98131756	-1.98131756	-1.98131756	-1.98131756	0.09439935
3L	23289829	23309829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	23309829	23329829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	23329829	23349829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	23349829	23369829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	23369829	23389829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	23389829	23409829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	23409829	23429829	247	0.09654326	0.00277978	-2.7139837	-2.7139837	-2.7139837	-2.7139837	-2.7139837	0.11830774
3L	23429829	23449829	113	0.11883376	0.00139266	-1.83618831	-1.83618831	-1.83618831	-1.83618831	-1.83618831	0.21213893
3L	23449829	23469829	144	0.06772378	0.00170241	-1.65933497	-1.65933497	-1.65933497	-1.65933497	-1.65933497	0.02131513
3L	23469829	23489829	217	0.04559684	0.00214743	-1.29692805	-1.29692805	-1.29692805	-1.29692805	-1.29692805	-0.08677124
3L	23489829	23509829	148	0.06101038	0.00171902	0.0054328	0.0054328	0.0054328	0.0054328	0.0054328	0.08360981
3L	23509829	23529829	10	0.0519967	9.527e-05	-0.07629391	-0.07629391	-0.07629391	-0.07629391	-0.07629391	0.14064253
3L	23529829	23549829	127	0.09590947	0.00113717	-0.20951957	-0.20951957	-0.20951957	-0.20951957	-0.20951957	-0.05969695
3L	23549829	23569829	186	0.05537209	0.00170167	0.46863118	0.46863118	0.46863118	0.46863118	0.46863118	0.21471061
3L	23569829	23589829	567	0.04779069	0.00512951	-0.09291744	-0.09291744	-0.09291744	-0.09291744	-0.09291744	0.11501589
3L	23589829	23609829	230	0.02830203	0.00219454	-0.3304678	-0.3304678	-0.3304678	-0.3304678	-0.3304678	0.03028244
3L	23609829	23629829	588	0.05286447	0.00515951	-0.21802539	-0.21802539	-0.21802539	-0.21802539	-0.21802539	-0.01280405
3L	23629829	23649829	755	0.04757374	0.00654225	-1.62734728	-1.62734728	-1.62734728	-1.62734728	-1.62734728	-0.02849377
3L	23649829	23669829	616	0.06482325	0.0052372	0.00089496	0.00089496	0.00089496	0.00089496	0.00089496	0.12640155
3L	23669829	23689829	382	0.05414729	0.00322999	0.77539859	0.77539859	0.77539859	0.77539859	0.77539859	-0.05948816
3L	23689829	23709829	636	0.05203347	0.00461457	0.23337611	0.23337611	0.23337611	0.23337611	0.23337611	-0.11000426
3L	23709829	23729829	630	0.03932493	0.00523134	-0.27959958	-0.27959958	-0.27959958	-0.27959958	-0.27959958	-0.01401056
3L	23729829	23749829	337	0.03765292	0.0025073	0.13372675	0.13372675	0.13372675	0.13372675	0.13372675	-0.07476178
3L	23749829	23769829	366	0.05751301	0.00251194	-0.53570472	-0.53570472	-0.53570472	-0.53570472	-0.53570472	-0.07877986
3L	23769829	23789829	268	0.03148065	0.00230711	-0.75960641	-0.75960641	-0.75960641	-0.75960641	-0.75960641	-0.11222282
3L	23789829	23809829	360	0.05455859	0.00306243	-0.79186805	-0.79186805	-0.79186805	-0.79186805	-0.79186805	-0.06937369
3L	23809829	23829829	132	0.03216197	0.0011717	-0.26088105	-0.26088105	-0.26088105	-0.26088105	-0.26088105	-0.08316771
3L	23829829	23849829	184	0.03090121	0.00154242	-0.8695375	-0.8695375	-0.8695375	-0.8695375	-0.8695375	-0.04973519
3L	23849829	23869829	115	0.04862607	0.0008955	-1.10245224	-1.10245224	-1.10245224	-1.10245224	-1.10245224	0.08008866
3L	23869829	23889829	97	0.02236304	0.00077508	-0.62653285	-0.62653285	-0.62653285	-0.62653285	-0.62653285	-0.02531514
3L	23889829	23909829	142	0.03439764	0.00122881	-0.4049113	-0.4049113	-0.4049113	-0.4049113	-0.4049113	-0.08290395
3L	23909829	23929829	314	0.0399692	0.00272998	0.05970467	0.05970467	0.05970467	0.05970467	0.05970467	-0.10830091
3L	23929829	23949829	113	0.01744325	0.00079016	-0.48524084	-0.48524084	-0.48524084	-0.48524084	-0.48524084	-0.16988661
3L	23949829	23969829	275	0.02707153	0.00234535	-0.35445595	-0.35445595	-0.35445595	-0.35445595	-0.35445595	-0.06577446
3L	23969829	23989829	373	0.03438045	0.00293931	-0.17628579	-0.17628579	-0.17628579	-0.17628579	-0.17628579	0.00195537
3L	23989829	24009829	270	0.04116898	0.00193627	-0.20049171	-0.20049171	-0.20049171	-0.20049171	-0.20049171	-0.03844626
3L	24009829	24029829	409	0.03609687	0.00316933	-0.02429688	-0.02429688	-0.02429688	-0.02429688	-0.02429688	-0.09536499
3L	24029829	24049829	382	0.02748838	0.00306836	-0.38600704	-0.38600704	-0.38600704	-0.38600704	-0.38600704	-0.07503459
3L	24049829	24069829	379	0.03304205	0.00265065	-0.37677251	-0.37677251	-0.37677251	-0.37677251	-0.37677251	-0.06329945
3L	24069829	24089829	278	0.02111863	0.0023991	-0.30978323	-0.30978323	-0.30978323	-0.30978323	-0.30978323	-0.05931784
3L	24089829	24109829	202	0.02090914	0.00143176	-0.29101743	-0.29101743	-0.29101743	-0.29101743	-0.29101743	-0.09097326
3L	24109829	24129829	329	0.05375871	0.00225555	-0.41141967	-0.41141967	-0.41141967	-0.41141967	-0.41141967	-0.03720894
3L	24129829	24149829	524	0.04103345	0.00427557	0.0223745	0.0223745	0.0223745	0.0223745	0.0223745	0.04945703
3L	24149829	24169829	284	0.04510022	0.00216989	0.05969309	0.05969309	0.05969309	0.05969309	0.05969309	0.03035535
3L	24169829	24189829	176	0.04821544	0.0013022	0.45214243	0.45214243	0.45214243	0.45214243	0.45214243	0.05671369
3L	24189829	24209829	326	0.02795919	0.0028067	0.58917629	0.58917629	0.58917629	0.58917629	0.58917629	-0.07065597
3L	24209829	24229829	269	0.04595917	0.00229035	1.22486909	1.22486909	1.22486909	1.22486909	1.22486909	-0.00885409
3L	24229829	24249829	544	0.07174639	0.00431338	1.40267022	1.40267022	1.40267022	1.40267022	1.40267022	-0.01972906
3L	24249829	24269829	599	0.03828403	0.00403683	1.39434695	1.39434695	1.39434695	1.39434695	1.39434695	-0.08889889
3L	24269829	24289829	617	0.0567699	0.00463016	0.39431156	0.39431156	0.39431156	0.39431156	0.39431156	0.01429372
3L	24289829	24309829	543	0.04546253	0.00358548	0.22457965	0.22457965	0.22457965	0.22457965	0.22457965	-0.08353615
3L	24309829	24329829	269	0.05132718	0.0018783	-0.21163727	-0.21163727	-0.21163727	-0.21163727	-0.21163727	-0.11699819
3L	24329829	24349829	551	0.04284041	0.00424131	-0.37225333	-0.37225333	-0.37225333	-0.37225333	-0.37225333	-0.0060929
3L	24349829	24369829	439	0.02724617	0.00311879	-0.30578483	-0.30578483	-0.30578483	-0.30578483	-0.30578483	-0.03892797
3L	24369829	24389829	427	0.03927171	0.00302407	-0.02496128	-0.02496128	-0.02496128	-0.02496128	-0.02496128	-0.02025311
3L	24389829	24409829	299	0.03423668	0.00249167	0.18024612	0.18024612	0.18024612	0.18024612	0.18024612	0.01209409
3L	24409829	24429829	238	0.0381651	0.00172316	-0.22126829	-0.22126829	-0.22126829	-0.22126829	-0.22126829	-0.03744609
3L	24429829	24449829	331	0.02673819	0.00236078	-0.28845704	-0.28845704	-0.28845704	-0.28845704	-0.28845704	-0.11646258
3L	24449829	24469829	233	0.02949208	0.00181413	0.0448882	0.0448882	0.0448882	0.0448882	0.0448882	0.05331008
3L	24469829	24489829	288	0.03687019	0.00187502	0.02091179	0.02091179	0.02091179	0.02091179	0.02091179	-0.04693177
3L	24489829	24509829	276	0.02719124	0.00225231	-0.45908298	-0.45908298	-0.45908298	-0.45908298	-0.45908298	-0.09003891
3L	24509829	24529829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	24529829	24549829	26	0.04805465	0.00036229	-0.30646805	-0.30646805	-0.30646805	-0.30646805	-0.30646805	0.26818275
3L	24549829	24569829	39	0.02048872	0.00045197	-0.55022681	-0.55022681	-0.55022681	-0.55022681	-0.55022681	0.14991819
3L	24569829	24589829	371	0.02284414	0.00290513	-0.15357395	-0.15357395	-0.15357395	-0.15357395	-0.15357395	-0.03356972
3L	24589829	24609829	429	0.02636316	0.00346561	-0.35949471	-0.35949471	-0.35949471	-0.35949471	-0.35949471	-0.06630289
3L	24609829	24629829	103	0.02939736	0.00071688	-0.50269481	-0.50269481	-0.50269481	-0.50269481	-0.50269481	-0.08940265
3L	24629829	24649829	32	0.02490564	0.00017558	-0.5374848	-0.5374848	-0.5374848	-0.5374848	-0.5374848	-0.26726877
3L	24649829	24669829	91	0.01967069	0.00070536	-0.55611295	-0.55611295	-0.55611295	-0.55611295	-0.55611295	-0.19858132
3L	24669829	24689829	78	0.01349409	0.0005927	-0.29169099	-0.29169099	-0.29169099	-0.29169099	-0.29169099	-0.16468102
3L	24689829	24709829	208	0.01801114	0.00154473	-0.20391673	-0.20391673	-0.20391673	-0.20391673	-0.20391673	-0.05327657
3L	24709829	24729829	257	0.03422621	0.00176979	-0.47748247	-0.47748247	-0.47748247	-0.47748247	-0.47748247	-0.08304686
3L	24729829	24749829	422	0.02446516	0.00389098	-0.11840491	-0.11840491	-0.11840491	-0.11840491	-0.11840491	-0.07759356
3L	24749829	24769829	98	0.02127074	0.00089738	0.02263733	0.02263733	0.02263733	0.02263733	0.02263733	0.02221233
3L	24769829	24789829	337	0.05256848	0.00243328	0.62672679	0.62672679	0.62672679	0.62672679	0.62672679	-0.02493612
3L	24789829	24809829	422	0.0381869	0.00362083	0.73085697	0.73085697	0.73085697	0.73085697	0.73085697	0.0785649
3L	24809829	24829829	418	0.04351618	0.00341838	1.2335446	1.2335446	1.2335446	1.2335446	1.2335446	0.00635639
3L	24829829	24849829	563	0.04717691	0.00446806	0.66649252	0.66649252	0.66649252	0.66649252	0.66649252	0.0059767
3L	24849829	24869829	470	0.05257521	0.00401804	0.43403354	0.43403354	0.43403354	0.43403354	0.43403354	0.01082287
3L	24869829	24889829	403	0.1293678	0.00410241	0.73712477	0.73712477	0.73712477	0.73712477	0.73712477	0.29825382
3L	24889829	24909829	364	0.07390779	0.00328702	0.46015759	0.46015759	0.46015759	0.46015759	0.46015759	0.18122351
3L	24909829	24929829	342	0.07279166	0.0031366	0.16541885	0.16541885	0.16541885	0.16541885	0.16541885	0.19679142
3L	24929829	24949829	368	0.0573105	0.0033039	-0.2064016	-0.2064016	-0.2064016	-0.2064016	-0.2064016	0.09231084
3L	24949829	24969829	309	0.04444572	0.00291794	-0.10093783	-0.10093783	-0.10093783	-0.10093783	-0.10093783	0.09098477
3L	24969829	24989829	348	0.05279979	0.00317344	0.22937289	0.22937289	0.22937289	0.22937289	0.22937289	0.07558636
3L	24989829	25009829	403	0.07766769	0.00346248	1.00590956	1.00590956	1.00590956	1.00590956	1.00590956	0.02619295
3L	25009829	25029829	222	0.0577117	0.00229867	1.25056799	1.25056799	1.25056799	1.25056799	1.25056799	0.0123189
3L	25029829	25049829	362	0.06823589	0.00327101	1.54280337	1.54280337	1.54280337	1.54280337	1.54280337	-0.01233527
3L	25049829	25069829	262	0.04827003	0.00261667	0.64009983	0.64009983	0.64009983	0.64009983	0.64009983	0.22314096
3L	25069829	25089829	399	0.04168335	0.00363271	0.2591341	0.2591341	0.2591341	0.2591341	0.2591341	-0.09546234
3L	25089829	25109829	280	0.04080224	0.00210689	0.22862074	0.22862074	0.22862074	0.22862074	0.22862074	-0.00847186
3L	25109829	25129829	240	0.02426744	0.00199006	-0.06098381	-0.06098381	-0.06098381	-0.06098381	-0.06098381	-0.00857952
3L	25129829	25149829	185	0.05390334	0.00110295	-0.23363548	-0.23363548	-0.23363548	-0.23363548	-0.23363548	-0.00259109
3L	25149829	25169829	316	0.03786767	0.00276463	-0.12931307	-0.12931307	-0.12931307	-0.12931307	-0.12931307	0.03141145
3L	25169829	25189829	320	0.02935389	0.00241921	-0.10554717	-0.10554717	-0.10554717	-0.10554717	-0.10554717	0.08562632
3L	25189829	25209829	399	0.04741705	0.00291399	0.00253043	0.00253043	0.00253043	0.00253043	0.00253043	-0.08979582
3L	25209829	25229829	314	0.0375973	0.00240531	-0.08386392	-0.08386392	-0.08386392	-0.08386392	-0.08386392	0.05414117
3L	25229829	25249829	225	0.03745857	0.0018503	-0.39279734	-0.39279734	-0.39279734	-0.39279734	-0.39279734	-0.04076861
3L	25249829	25269829	294	0.04676412	0.00260003	-0.04563052	-0.04563052	-0.04563052	-0.04563052	-0.04563052	0.06076623
3L	25269829	25289829	294	0.04002175	0.00237894	-0.25298056	-0.25298056	-0.25298056	-0.25298056	-0.25298056	0.00119225
3L	25289829	25309829	120	0.03609073	0.0010251	0.28526536	0.28526536	0.28526536	0.28526536	0.28526536	0.04844641
3L	25309829	25329829	86	0.059782	0.00071274	-0.3670337	-0.3670337	-0.3670337	-0.3670337	-0.3670337	0.03162665
3L	25329829	25349829	280	0.04020901	0.00280689	-0.13594786	-0.13594786	-0.13594786	-0.13594786	-0.13594786	0.10748208
3L	25349829	25369829	376	0.05581446	0.00293419	0.25991308	0.25991308	0.25991308	0.25991308	0.25991308	-0.03293674
3L	25369829	25389829	253	0.06454427	0.00199314	0.27206722	0.27206722	0.27206722	0.27206722	0.27206722	0.00719046
3L	25389829	25409829	364	0.03936755	0.00312277	0.06392019	0.06392019	0.06392019	0.06392019	0.06392019	-0.00809918
3L	25409829	25429829	238	0.02201285	0.00222915	-0.14256244	-0.14256244	-0.14256244	-0.14256244	-0.14256244	-0.01591333
3L	25429829	25449829	96	0.02400771	0.00090792	-0.02069526	-0.02069526	-0.02069526	-0.02069526	-0.02069526	-0.02484573
3L	25449829	25469829	270	0.02452058	0.00203623	-0.17797838	-0.17797838	-0.17797838	-0.17797838	-0.17797838	-0.07986892
3L	25469829	25489829	35	0.06097085	0.00030057	-0.37968526	-0.37968526	-0.37968526	-0.37968526	-0.37968526	0.06570851
3L	25489829	25509829	212	0.06422526	0.00180116	0.84422267	0.84422267	0.84422267	0.84422267	0.84422267	-0.01094
3L	25509829	25529829	0	nan	0.0	nan	nan	nan	nan	nan	nan
3L	25529829	25549829	207	0.1055713	0.00134997	1.51400727	1.51400727	1.51400727	1.51400727	1.51400727	0.07234102
3L	25549829	25569829	419	0.07335134	0.00353924	1.18502962	1.18502962	1.18502962	1.18502962	1.18502962	0.09258181
3L	25569829	25589829	375	0.02645461	0.00320254	0.00962049	0.00962049	0.00962049	0.00962049	0.00962049	-0.02327061
3L	25589829	25609829	455	0.04394881	0.0036936	0.36919919	0.36919919	0.36919919	0.36919919	0.36919919	-0.02506037
3L	25609829	25629829	333	0.03409789	0.00294087	-0.15298711	-0.15298711	-0.15298711	-0.15298711	-0.15298711	0.01028201
3L	25629829	25649829	182	0.03220302	0.00170558	-0.1728908	-0.1728908	-0.1728908	-0.1728908	-0.1728908	0.08482298
3L	25649829	25669829	260	0.02736454	0.00258839	0.38525441	0.38525441	0.38525441	0.38525441	0.38525441	0.00382666
3L	25669829	25689829	197	0.0465718	0.00170882	0.34990076	0.34990076	0.34990076	0.34990076	0.34990076	0.10468172
3L	25689829	25709829	134	0.05491022	0.0011285	-0.16308818	-0.16308818	-0.16308818	-0.16308818	-0.16308818	0.12376985
3L	25709829	25729829	158	0.03343841	0.0014945	-0.00518966	-0.00518966	-0.00518966	-0.00518966	-0.00518966	-0.05320686
3L	25729829	25749829	224	0.04793269	0.00192713	0.15450587	0.15450587	0.15450587	0.15450587	0.15450587	5.193e-05
3L	25749829	25769829	220	0.03114251	0.00201732	0.27746067	0.27746067	0.27746067	0.27746067	0.27746067	0.09967156
3L	25769829	25789829	264	0.03972405	0.00235227	-0.08468893	-0.08468893	-0.08468893	-0.08468893	-0.08468893	0.00532869
3L	25789829	25809829	123	0.04482427	0.0008941	0.09456361	0.09456361	0.09456361	0.09456361	0.09456361	0.03500944
3L	25809829	25829829	334	0.04535192	0.00285939	-0.21109282	-0.21109282	-0.21109282	-0.21109282	-0.21109282	0.05201007
3L	25829829	25849829	382	0.05474693	0.00313684	0.42532293	0.42532293	0.42532293	0.42532293	0.42532293	-0.08292618
3L	25849829	25869829	443	0.0436633	0.00317824	-0.02940229	-0.02940229	-0.02940229	-0.02940229	-0.02940229	0.07626783
3L	25869829	25889829	405	0.04021072	0.00305235	0.84531602	0.84531602	0.84531602	0.84531602	0.84531602	-0.08042718
3L	25889829	25909829	398	0.03788328	0.00317601	0.56065125	0.56065125	0.56065125	0.56065125	0.56065125	-0.01963048
3L	25909829	25929829	409	0.02942841	0.00322046	-0.01059641	-0.01059641	-0.01059641	-0.01059641	-0.01059641	-0.0885103
3L	25929829	25949829	266	0.02687062	0.00240383	0.30407551	0.30407551	0.30407551	0.30407551	0.30407551	-0.00589359
3L	25949829	25969829	433	0.04609536	0.00323527	0.14578532	0.14578532	0.14578532	0.14578532	0.14578532	-0.03709974
3L	25969829	25989829	432	0.02518203	0.00323953	-0.27859787	-0.27859787	-0.27859787	-0.27859787	-0.27859787	-0.05886451
3L	25989829	26009829	215	0.02989557	0.00197103	-0.08410937	-0.08410937	-0.08410937	-0.08410937	-0.08410937	0.02398503
3L	26009829	26029829	270	0.03566225	0.00228676	0.38885043	0.38885043	0.38885043	0.38885043	0.38885043	0.02084061
3L	26029829	26049829	367	0.02697296	0.00263928	0.27806736	0.27806736	0.27806736	0.27806736	0.27806736	-0.0844631
3L	26049829	26069829	420	0.04151324	0.00318433	0.48048434	0.48048434	0.48048434	0.48048434	0.48048434	-0.05645404
3L	26069829	26089829	401	0.04249159	0.00402035	1.09993405	1.09993405	1.09993405	1.09993405	1.09993405	-0.0062528
3L	26089829	26109829	389	0.04533942	0.00300805	0.21412935	0.21412935	0.21412935	0.21412935	0.21412935	-0.04805976
3L	26109829	26129829	406	0.02865595	0.00320523	0.30735229	0.30735229	0.30735229	0.30735229	0.30735229	-0.07119532
3L	26129829	26149829	357	0.0390843	0.00291403	0.28635698	0.28635698	0.28635698	0.28635698	0.28635698	-0.00282479
3L	26149829	26169829	392	0.0221646	0.00294446	0.48601095	0.48601095	0.48601095	0.48601095	0.48601095	-0.04538517
3L	26169829	26189829	283	0.01967738	0.00197986	0.80190511	0.80190511	0.80190511	0.80190511	0.80190511	-0.0384218
3L	26189829	26209829	388	0.02254113	0.00272947	-0.07275785	-0.07275785	-0.07275785	-0.07275785	-0.07275785	-0.0522755
3L	26209829	26229829	250	0.02313059	0.00168445	-0.30092617	-0.30092617	-0.30092617	-0.30092617	-0.30092617	-0.09244533
3L	26229829	26249829	300	0.02339025	0.00224051	-0.14790643	-0.14790643	-0.14790643	-0.14790643	-0.14790643	-0.04917596
3L	26249829	26269829	320	0.02141835	0.0022784	-0.09967983	-0.09967983	-0.09967983	-0.09967983	-0.09967983	-0.04296466
