chrom	start	stop	countsAccessPos	singleton	LBVwil	LPdom	LPfor	shared
X	2380001	2580000	160807	922.0	543.0	87.0	198.0	3402.0
X	2400001	2600000	159177	944.0	558.0	76.0	193.0	3400.0
X	2420001	2620000	156238	938.0	548.0	60.0	191.0	3241.0
X	2440001	2640000	157096	1008.0	553.0	49.0	187.0	3273.0
X	2460001	2660000	155364	1082.0	572.0	52.0	184.0	3287.0
X	2480001	2680000	155884	1118.0	587.0	54.0	179.0	3434.0
X	2500001	2700000	159733	1237.0	611.0	55.0	194.0	3639.0
X	2520001	2720000	157255	1189.0	580.0	52.0	193.0	3465.0
X	2540001	2740000	155156	1173.0	506.0	53.0	167.0	3287.0
X	2560001	2760000	156871	1255.0	523.0	64.0	161.0	3418.0
X	2580001	2780000	159017	1266.0	509.0	84.0	133.0	3325.0
X	2600001	2800000	159820	1304.0	488.0	97.0	138.0	3377.0
X	2620001	2820000	160290	1254.0	481.0	105.0	134.0	3311.0
X	2640001	2840000	159105	1187.0	454.0	111.0	137.0	3171.0
X	2660001	2860000	162283	1134.0	449.0	133.0	142.0	3231.0
X	2680001	2880000	161224	1096.0	446.0	134.0	136.0	3157.0
X	2700001	2900000	159542	1014.0	403.0	143.0	114.0	2991.0
X	2720001	2920000	157833	1020.0	403.0	135.0	111.0	2986.0
X	2740001	2940000	151612	923.0	359.0	132.0	109.0	2726.0
X	2760001	2960000	151760	808.0	349.0	124.0	100.0	2445.0
X	2780001	2980000	150568	695.0	301.0	106.0	89.0	2250.0
X	2800001	3000000	146307	595.0	286.0	93.0	79.0	2058.0
X	2820001	3020000	151041	614.0	283.0	87.0	75.0	2104.0
X	2840001	3040000	149741	608.0	281.0	83.0	69.0	2076.0
X	2860001	3060000	137386	525.0	226.0	53.0	54.0	1769.0
X	2880001	3080000	136762	523.0	212.0	58.0	52.0	1739.0
X	2900001	3100000	137255	494.0	198.0	47.0	45.0	1772.0
X	2920001	3120000	141388	534.0	210.0	58.0	55.0	1909.0
X	2940001	3140000	149351	629.0	246.0	55.0	52.0	2232.0
X	2960001	3160000	148342	632.0	241.0	51.0	59.0	2369.0
X	2980001	3180000	147757	618.0	234.0	49.0	79.0	2371.0
X	3000001	3200000	156510	691.0	280.0	58.0	104.0	2681.0
X	3020001	3220000	153749	680.0	287.0	59.0	109.0	2617.0
X	3040001	3240000	156433	709.0	322.0	61.0	117.0	2756.0
X	3060001	3260000	168262	724.0	328.0	64.0	123.0	2799.0
X	3080001	3280000	168207	707.0	339.0	63.0	129.0	2876.0
X	3100001	3300000	152448	653.0	330.0	59.0	128.0	2630.0
X	3120001	3320000	135479	542.0	284.0	46.0	106.0	2317.0
X	3140001	3340000	120283	419.0	237.0	42.0	105.0	1934.0
X	3160001	3360000	110737	382.0	213.0	40.0	96.0	1755.0
X	3180001	3380000	110324	403.0	214.0	41.0	74.0	1714.0
X	3200001	3400000	105556	359.0	177.0	34.0	54.0	1519.0
X	3220001	3420000	106977	374.0	171.0	48.0	44.0	1661.0
X	3240001	3440000	102428	334.0	134.0	65.0	41.0	1510.0
X	3260001	3460000	98221	367.0	151.0	82.0	43.0	1616.0
X	3280001	3480000	101168	410.0	159.0	95.0	51.0	1663.0
X	3300001	3500000	116318	487.0	207.0	127.0	59.0	1936.0
X	3320001	3520000	128392	540.0	254.0	160.0	62.0	2178.0
X	3340001	3540000	140994	611.0	279.0	185.0	71.0	2480.0
X	3360001	3560000	150935	654.0	312.0	204.0	74.0	2638.0
X	3380001	3580000	150683	688.0	342.0	215.0	81.0	2726.0
X	3400001	3600000	154245	696.0	357.0	226.0	85.0	2790.0
X	3420001	3620000	151546	651.0	350.0	220.0	93.0	2702.0
X	3440001	3640000	150709	656.0	360.0	215.0	93.0	2771.0
X	3460001	3660000	151754	671.0	362.0	217.0	91.0	2838.0
X	3480001	3680000	143819	652.0	349.0	205.0	76.0	2722.0
X	3500001	3700000	140319	657.0	319.0	209.0	69.0	2718.0
X	3520001	3720000	140647	639.0	276.0	180.0	69.0	2679.0
X	3540001	3740000	139637	633.0	263.0	156.0	60.0	2681.0
X	3560001	3760000	138478	645.0	242.0	152.0	65.0	2740.0
X	3580001	3780000	136536	593.0	204.0	143.0	78.0	2606.0
X	3600001	3800000	136407	600.0	187.0	169.0	75.0	2636.0
X	3620001	3820000	134246	643.0	192.0	199.0	74.0	2719.0
X	3640001	3840000	133438	626.0	179.0	197.0	70.0	2656.0
X	3660001	3860000	133208	642.0	167.0	180.0	77.0	2621.0
X	3680001	3880000	138436	697.0	183.0	188.0	85.0	2776.0
X	3700001	3900000	137942	631.0	177.0	155.0	89.0	2644.0
X	3720001	3920000	138548	626.0	194.0	163.0	89.0	2650.0
X	3740001	3940000	137391	644.0	218.0	178.0	101.0	2803.0
X	3760001	3960000	134030	603.0	217.0	168.0	102.0	2694.0
X	3780001	3980000	133872	607.0	222.0	167.0	93.0	2741.0
X	3800001	4000000	129040	594.0	217.0	130.0	96.0	2656.0
X	3820001	4020000	129137	576.0	217.0	99.0	92.0	2573.0
X	3840001	4040000	131469	573.0	236.0	91.0	92.0	2564.0
X	3860001	4060000	130333	503.0	233.0	84.0	79.0	2431.0
X	3880001	4080000	128037	470.0	213.0	71.0	73.0	2367.0
X	3900001	4100000	129808	528.0	211.0	76.0	71.0	2401.0
X	3920001	4120000	131334	650.0	261.0	67.0	72.0	2595.0
X	3940001	4140000	135247	678.0	266.0	58.0	63.0	2605.0
X	3960001	4160000	139593	713.0	276.0	66.0	51.0	2629.0
X	3980001	4180000	141003	750.0	289.0	64.0	49.0	2716.0
X	4000001	4200000	148101	898.0	303.0	77.0	52.0	3113.0
X	4020001	4220000	152011	946.0	294.0	83.0	59.0	3208.0
X	4040001	4240000	154492	1035.0	298.0	87.0	67.0	3449.0
X	4060001	4260000	156763	1109.0	304.0	95.0	80.0	3561.0
X	4080001	4280000	156643	1102.0	297.0	98.0	86.0	3452.0
X	4100001	4300000	160424	1180.0	345.0	105.0	94.0	3865.0
X	4120001	4320000	158657	1102.0	296.0	115.0	97.0	3719.0
X	4140001	4340000	157178	1057.0	271.0	109.0	95.0	3430.0
X	4160001	4360000	158194	1144.0	292.0	101.0	105.0	3561.0
X	4180001	4380000	159576	1145.0	299.0	100.0	98.0	3568.0
X	4200001	4400000	157897	1030.0	294.0	103.0	91.0	3221.0
X	4220001	4420000	153766	976.0	302.0	94.0	83.0	3107.0
X	4240001	4440000	149225	901.0	276.0	87.0	72.0	2837.0
X	4260001	4460000	149244	856.0	275.0	97.0	59.0	2726.0
X	4280001	4480000	149415	818.0	279.0	92.0	53.0	2636.0
X	4300001	4500000	143857	701.0	223.0	86.0	53.0	2186.0
X	4320001	4520000	146669	676.0	218.0	88.0	64.0	2176.0
X	4340001	4540000	146106	720.0	238.0	108.0	87.0	2362.0
X	4360001	4560000	144245	626.0	219.0	120.0	94.0	2258.0
X	4380001	4580000	144825	617.0	213.0	128.0	90.0	2180.0
X	4400001	4600000	144430	679.0	225.0	143.0	96.0	2352.0
X	4420001	4620000	145909	681.0	211.0	150.0	99.0	2291.0
X	4440001	4640000	146501	709.0	228.0	155.0	102.0	2369.0
X	4460001	4660000	146014	769.0	269.0	178.0	107.0	2552.0
X	4480001	4680000	140195	811.0	250.0	177.0	103.0	2619.0
X	4500001	4700000	136743	814.0	251.0	173.0	99.0	2561.0
X	4520001	4720000	130486	834.0	253.0	164.0	83.0	2527.0
X	4540001	4740000	128780	835.0	243.0	168.0	78.0	2456.0
X	4560001	4760000	127345	807.0	237.0	157.0	71.0	2400.0
X	4580001	4780000	127031	834.0	252.0	156.0	83.0	2504.0
X	4600001	4800000	124390	731.0	243.0	133.0	84.0	2246.0
X	4620001	4820000	122119	715.0	258.0	129.0	86.0	2279.0
X	4640001	4840000	123079	671.0	265.0	123.0	97.0	2231.0
X	4660001	4860000	124252	612.0	252.0	90.0	108.0	2131.0
X	4680001	4880000	127740	568.0	263.0	92.0	107.0	2108.0
X	4700001	4900000	134383	579.0	307.0	90.0	105.0	2333.0
X	4720001	4920000	140011	562.0	312.0	93.0	106.0	2370.0
X	4740001	4940000	138641	469.0	316.0	71.0	87.0	2176.0
X	4760001	4960000	139756	503.0	346.0	77.0	83.0	2239.0
X	4780001	4980000	140827	487.0	346.0	67.0	74.0	2254.0
X	4800001	5000000	143200	496.0	343.0	59.0	74.0	2215.0
X	4820001	5020000	148325	527.0	341.0	57.0	68.0	2266.0
X	4840001	5040000	152096	581.0	352.0	59.0	65.0	2420.0
X	4860001	5060000	149534	562.0	353.0	51.0	52.0	2355.0
X	4880001	5080000	152802	580.0	375.0	58.0	50.0	2378.0
X	4900001	5100000	152241	571.0	348.0	74.0	47.0	2251.0
X	4920001	5120000	152502	558.0	335.0	68.0	55.0	2143.0
X	4940001	5140000	156594	625.0	326.0	88.0	64.0	2374.0
X	4960001	5160000	156195	596.0	287.0	78.0	64.0	2328.0
X	4980001	5180000	154772	611.0	279.0	84.0	67.0	2398.0
X	5000001	5200000	153227	635.0	286.0	88.0	60.0	2562.0
X	5020001	5220000	150050	627.0	306.0	94.0	76.0	2625.0
X	5040001	5240000	146055	606.0	309.0	96.0	74.0	2512.0
X	5060001	5260000	148034	645.0	323.0	106.0	86.0	2602.0
X	5080001	5280000	149437	687.0	326.0	112.0	96.0	2665.0
X	5100001	5300000	148624	707.0	353.0	102.0	98.0	2762.0
X	5120001	5320000	146283	715.0	389.0	107.0	98.0	2846.0
X	5140001	5340000	144219	656.0	411.0	93.0	99.0	2684.0
X	5160001	5360000	146829	660.0	436.0	97.0	102.0	2649.0
X	5180001	5380000	148973	667.0	480.0	104.0	116.0	2529.0
X	5200001	5400000	150992	664.0	486.0	110.0	123.0	2487.0
X	5220001	5420000	149818	630.0	457.0	99.0	113.0	2295.0
X	5240001	5440000	151407	629.0	440.0	98.0	117.0	2280.0
X	5260001	5460000	149777	601.0	391.0	90.0	109.0	2178.0
X	5280001	5480000	143539	548.0	356.0	79.0	103.0	2007.0
X	5300001	5500000	142339	508.0	321.0	74.0	109.0	1842.0
X	5320001	5520000	142471	517.0	297.0	73.0	116.0	1796.0
X	5340001	5540000	141965	552.0	279.0	76.0	125.0	1804.0
X	5360001	5560000	139856	565.0	272.0	71.0	140.0	1847.0
X	5380001	5580000	139634	573.0	257.0	72.0	154.0	1956.0
X	5400001	5600000	141306	601.0	280.0	70.0	171.0	2023.0
X	5420001	5620000	142790	642.0	304.0	76.0	179.0	2118.0
X	5440001	5640000	141485	663.0	325.0	82.0	181.0	2149.0
X	5460001	5660000	144652	777.0	370.0	93.0	190.0	2277.0
X	5480001	5680000	148205	768.0	394.0	89.0	188.0	2297.0
X	5500001	5700000	151556	794.0	408.0	87.0	179.0	2362.0
X	5520001	5720000	153049	766.0	409.0	80.0	162.0	2296.0
X	5540001	5740000	154133	761.0	402.0	77.0	149.0	2229.0
X	5560001	5760000	153001	742.0	407.0	77.0	130.0	2139.0
X	5580001	5780000	150860	664.0	384.0	71.0	96.0	1932.0
X	5600001	5800000	150288	622.0	351.0	64.0	65.0	1797.0
X	5620001	5820000	152998	633.0	368.0	59.0	54.0	1875.0
X	5640001	5840000	155014	618.0	357.0	47.0	46.0	1888.0
X	5660001	5860000	153628	491.0	314.0	34.0	30.0	1774.0
X	5680001	5880000	154687	472.0	295.0	30.0	28.0	1753.0
X	5700001	5900000	151054	463.0	284.0	28.0	29.0	1681.0
X	5720001	5920000	149300	508.0	275.0	31.0	29.0	1684.0
X	5740001	5940000	151730	528.0	272.0	29.0	26.0	1778.0
X	5760001	5960000	151953	577.0	299.0	30.0	46.0	1950.0
X	5780001	5980000	152081	594.0	324.0	22.0	57.0	2057.0
X	5800001	6000000	150091	590.0	350.0	24.0	73.0	2099.0
X	5820001	6020000	146189	594.0	339.0	34.0	73.0	2117.0
X	5840001	6040000	141748	591.0	337.0	40.0	68.0	2103.0
X	5860001	6060000	140683	661.0	367.0	51.0	73.0	2277.0
X	5880001	6080000	142653	721.0	416.0	58.0	87.0	2580.0
X	5900001	6100000	146709	788.0	439.0	69.0	92.0	2878.0
X	5920001	6120000	146006	823.0	499.0	87.0	102.0	3106.0
X	5940001	6140000	144953	858.0	557.0	92.0	120.0	3279.0
X	5960001	6160000	139917	791.0	510.0	88.0	102.0	3075.0
X	5980001	6180000	135210	765.0	457.0	88.0	91.0	2926.0
X	6000001	6200000	129138	732.0	413.0	83.0	76.0	2732.0
X	6020001	6220000	127984	732.0	447.0	71.0	76.0	2797.0
X	6040001	6240000	132864	747.0	484.0	77.0	75.0	2881.0
X	6060001	6260000	129039	735.0	484.0	73.0	74.0	2825.0
X	6080001	6280000	126522	736.0	471.0	70.0	71.0	2718.0
X	6100001	6300000	119893	670.0	456.0	61.0	72.0	2477.0
X	6120001	6320000	119712	594.0	397.0	42.0	62.0	2273.0
X	6140001	6340000	112012	501.0	331.0	32.0	44.0	1964.0
X	6160001	6360000	109892	515.0	339.0	32.0	41.0	1951.0
X	6180001	6380000	116529	559.0	383.0	32.0	49.0	2099.0
X	6200001	6400000	120508	593.0	393.0	32.0	60.0	2288.0
X	6220001	6420000	125901	607.0	382.0	39.0	91.0	2323.0
X	6240001	6440000	124678	599.0	370.0	37.0	99.0	2311.0
X	6260001	6460000	123127	527.0	335.0	30.0	94.0	2130.0
X	6280001	6480000	121374	551.0	320.0	36.0	97.0	2066.0
X	6300001	6500000	123657	613.0	344.0	52.0	107.0	2146.0
X	6320001	6520000	121952	683.0	374.0	77.0	131.0	2301.0
X	6340001	6540000	125227	812.0	422.0	76.0	151.0	2589.0
X	6360001	6560000	130666	830.0	430.0	80.0	155.0	2675.0
X	6380001	6580000	125405	822.0	394.0	90.0	166.0	2555.0
X	6400001	6600000	125636	909.0	437.0	106.0	178.0	2700.0
X	6420001	6620000	122802	922.0	410.0	98.0	159.0	2574.0
X	6440001	6640000	121195	951.0	379.0	90.0	160.0	2626.0
X	6460001	6660000	124401	1060.0	414.0	97.0	164.0	2983.0
X	6480001	6680000	126253	1058.0	406.0	95.0	158.0	3104.0
X	6500001	6700000	125448	1010.0	384.0	84.0	141.0	3101.0
X	6520001	6720000	127156	976.0	370.0	62.0	117.0	3152.0
X	6540001	6740000	127882	879.0	331.0	61.0	111.0	3059.0
X	6560001	6760000	129776	909.0	324.0	60.0	116.0	3152.0
X	6580001	6780000	132104	881.0	315.0	54.0	101.0	3141.0
X	6600001	6800000	133344	818.0	277.0	49.0	99.0	3078.0
X	6620001	6820000	132846	754.0	275.0	55.0	84.0	3055.0
X	6640001	6840000	129817	730.0	294.0	53.0	77.0	2985.0
X	6660001	6860000	129906	661.0	286.0	47.0	73.0	2756.0
X	6680001	6880000	130683	599.0	308.0	46.0	66.0	2705.0
X	6700001	6900000	133617	578.0	308.0	45.0	65.0	2633.0
X	6720001	6920000	134844	544.0	300.0	40.0	67.0	2494.0
X	6740001	6940000	136526	537.0	343.0	41.0	61.0	2603.0
X	6760001	6960000	135753	490.0	382.0	64.0	61.0	2677.0
X	6780001	6980000	132670	525.0	401.0	66.0	63.0	2835.0
X	6800001	7000000	130565	528.0	394.0	59.0	51.0	2846.0
X	6820001	7020000	132935	625.0	406.0	75.0	84.0	3032.0
X	6840001	7040000	136492	693.0	427.0	93.0	110.0	3079.0
X	6860001	7060000	137737	704.0	430.0	95.0	119.0	3154.0
X	6880001	7080000	138845	732.0	428.0	91.0	118.0	3141.0
X	6900001	7100000	140732	799.0	458.0	86.0	128.0	3452.0
X	6920001	7120000	140880	824.0	448.0	86.0	126.0	3470.0
X	6940001	7140000	142376	870.0	435.0	91.0	115.0	3350.0
X	6960001	7160000	144166	877.0	398.0	67.0	108.0	3194.0
X	6980001	7180000	150188	930.0	426.0	68.0	113.0	3229.0
X	7000001	7200000	153773	933.0	444.0	65.0	112.0	3123.0
X	7020001	7220000	150874	855.0	416.0	51.0	81.0	2920.0
X	7040001	7240000	146986	752.0	366.0	34.0	56.0	2722.0
X	7060001	7260000	148347	752.0	347.0	37.0	71.0	2620.0
X	7080001	7280000	149486	710.0	314.0	41.0	88.0	2486.0
X	7100001	7300000	143469	621.0	263.0	42.0	79.0	2094.0
X	7120001	7320000	142461	629.0	273.0	43.0	99.0	2084.0
X	7140001	7340000	137828	563.0	230.0	38.0	103.0	1923.0
X	7160001	7360000	136554	601.0	229.0	49.0	110.0	2002.0
X	7180001	7380000	132317	515.0	181.0	46.0	103.0	1830.0
X	7200001	7400000	130725	463.0	159.0	49.0	101.0	1770.0
X	7220001	7420000	134427	431.0	142.0	46.0	107.0	1718.0
X	7240001	7440000	140212	463.0	147.0	60.0	105.0	1838.0
X	7260001	7460000	136729	422.0	158.0	67.0	83.0	1782.0
X	7280001	7480000	139115	522.0	179.0	85.0	74.0	2006.0
X	7300001	7500000	143270	541.0	192.0	87.0	73.0	2086.0
X	7320001	7520000	144825	552.0	215.0	93.0	59.0	2231.0
X	7340001	7540000	146617	597.0	245.0	99.0	58.0	2335.0
X	7360001	7560000	145432	545.0	239.0	87.0	48.0	2169.0
X	7380001	7580000	145919	583.0	281.0	85.0	52.0	2288.0
X	7400001	7600000	140193	584.0	291.0	81.0	53.0	2229.0
X	7420001	7620000	131491	574.0	303.0	75.0	46.0	2168.0
X	7440001	7640000	128673	552.0	321.0	60.0	53.0	2098.0
X	7460001	7660000	132898	593.0	305.0	49.0	63.0	2195.0
X	7480001	7680000	132180	524.0	294.0	25.0	73.0	2138.0
X	7500001	7700000	133125	515.0	292.0	23.0	90.0	2139.0
X	7520001	7720000	131250	476.0	270.0	17.0	99.0	2000.0
X	7540001	7740000	128341	407.0	241.0	23.0	100.0	1881.0
X	7560001	7760000	120286	367.0	226.0	24.0	98.0	1788.0
X	7580001	7780000	122302	330.0	198.0	25.0	97.0	1625.0
X	7600001	7800000	128713	323.0	216.0	35.0	92.0	1685.0
X	7620001	7820000	136773	351.0	237.0	39.0	106.0	1828.0
X	7640001	7840000	133188	332.0	219.0	41.0	96.0	1809.0
X	7660001	7860000	132258	334.0	229.0	44.0	85.0	1767.0
X	7680001	7880000	129782	337.0	236.0	73.0	85.0	1756.0
X	7700001	7900000	128590	335.0	230.0	78.0	73.0	1711.0
X	7720001	7920000	128531	320.0	214.0	80.0	60.0	1586.0
X	7740001	7940000	131734	369.0	243.0	70.0	63.0	1742.0
X	7760001	7960000	139072	403.0	258.0	68.0	64.0	1849.0
X	7780001	7980000	135546	404.0	265.0	64.0	62.0	1874.0
X	7800001	8000000	137256	403.0	257.0	56.0	60.0	1922.0
X	7820001	8020000	135400	383.0	243.0	53.0	47.0	1842.0
X	7840001	8040000	138084	373.0	225.0	51.0	55.0	1789.0
X	7860001	8060000	138349	342.0	238.0	53.0	64.0	1799.0
X	7880001	8080000	135933	331.0	231.0	29.0	56.0	1638.0
X	7900001	8100000	137713	403.0	283.0	33.0	65.0	1787.0
X	7920001	8120000	132659	391.0	284.0	31.0	63.0	1730.0
X	7940001	8140000	130588	357.0	262.0	31.0	56.0	1575.0
X	7960001	8160000	130461	361.0	270.0	31.0	54.0	1599.0
X	7980001	8180000	133932	394.0	280.0	33.0	48.0	1735.0
X	8000001	8200000	132976	435.0	264.0	51.0	53.0	1774.0
X	8020001	8220000	134402	489.0	262.0	68.0	57.0	1795.0
X	8040001	8240000	134992	554.0	277.0	85.0	63.0	1947.0
X	8060001	8260000	134054	603.0	250.0	84.0	58.0	2049.0
X	8080001	8280000	133113	602.0	246.0	84.0	51.0	2064.0
X	8100001	8300000	129369	620.0	253.0	96.0	51.0	2069.0
X	8120001	8320000	134519	744.0	305.0	106.0	63.0	2318.0
X	8140001	8340000	135493	799.0	357.0	116.0	67.0	2558.0
X	8160001	8360000	137004	874.0	452.0	152.0	122.0	2793.0
X	8180001	8380000	137803	939.0	522.0	172.0	147.0	2917.0
X	8200001	8400000	133087	928.0	536.0	155.0	146.0	2927.0
X	8220001	8420000	131760	953.0	580.0	141.0	170.0	3173.0
X	8240001	8440000	133018	932.0	590.0	124.0	165.0	3181.0
X	8260001	8460000	132152	857.0	602.0	118.0	160.0	3022.0
X	8280001	8480000	133604	862.0	618.0	112.0	175.0	3116.0
X	8300001	8500000	135523	795.0	577.0	99.0	181.0	3051.0
X	8320001	8520000	136388	708.0	551.0	109.0	191.0	2985.0
X	8340001	8540000	138107	723.0	535.0	99.0	215.0	2966.0
X	8360001	8560000	136780	648.0	447.0	80.0	179.0	2775.0
X	8380001	8580000	136078	574.0	363.0	81.0	167.0	2608.0
X	8400001	8600000	139480	563.0	349.0	94.0	175.0	2553.0
X	8420001	8620000	138627	548.0	317.0	99.0	154.0	2389.0
X	8440001	8640000	137633	533.0	313.0	101.0	149.0	2322.0
X	8460001	8660000	137930	573.0	332.0	115.0	151.0	2385.0
X	8480001	8680000	131590	550.0	306.0	117.0	135.0	2261.0
X	8500001	8700000	130024	550.0	293.0	109.0	121.0	2191.0
X	8520001	8720000	132168	567.0	264.0	90.0	111.0	2299.0
X	8540001	8740000	132227	525.0	232.0	95.0	87.0	2212.0
X	8560001	8760000	136783	533.0	211.0	87.0	74.0	2201.0
X	8580001	8780000	135039	530.0	204.0	75.0	63.0	2090.0
X	8600001	8800000	135346	541.0	206.0	71.0	61.0	2098.0
X	8620001	8820000	134099	507.0	187.0	65.0	55.0	2016.0
X	8640001	8840000	134477	535.0	179.0	67.0	65.0	2029.0
X	8660001	8860000	135866	522.0	158.0	60.0	79.0	1982.0
X	8680001	8880000	143850	576.0	196.0	74.0	94.0	2229.0
X	8700001	8900000	146647	619.0	245.0	108.0	112.0	2492.0
X	8720001	8920000	145045	599.0	276.0	114.0	106.0	2371.0
X	8740001	8940000	145629	600.0	326.0	121.0	109.0	2472.0
X	8760001	8960000	139523	578.0	331.0	116.0	109.0	2379.0
X	8780001	8980000	135541	567.0	340.0	105.0	118.0	2355.0
X	8800001	9000000	131045	556.0	335.0	95.0	109.0	2248.0
X	8820001	9020000	132887	546.0	331.0	94.0	106.0	2188.0
X	8840001	9040000	133273	538.0	325.0	98.0	99.0	2134.0
X	8860001	9060000	132207	540.0	316.0	104.0	98.0	2120.0
X	8880001	9080000	132094	518.0	327.0	88.0	90.0	2088.0
X	8900001	9100000	129994	470.0	282.0	52.0	67.0	1863.0
X	8920001	9120000	129260	467.0	281.0	45.0	62.0	1869.0
X	8940001	9140000	129478	472.0	256.0	30.0	62.0	1824.0
X	8960001	9160000	129309	456.0	257.0	26.0	57.0	1838.0
X	8980001	9180000	135352	460.0	252.0	26.0	47.0	2120.0
X	9000001	9200000	141152	495.0	299.0	30.0	46.0	2320.0
X	9020001	9220000	142760	510.0	341.0	33.0	45.0	2507.0
X	9040001	9240000	144607	505.0	412.0	30.0	38.0	2696.0
X	9060001	9260000	141074	485.0	435.0	17.0	23.0	2659.0
X	9080001	9280000	140400	450.0	424.0	17.0	14.0	2503.0
X	9100001	9300000	138591	434.0	429.0	17.0	13.0	2511.0
X	9120001	9320000	134029	426.0	439.0	23.0	11.0	2491.0
X	9140001	9340000	129627	384.0	436.0	27.0	9.0	2441.0
X	9160001	9360000	129439	402.0	441.0	37.0	10.0	2527.0
X	9180001	9380000	128534	422.0	443.0	47.0	11.0	2444.0
X	9200001	9400000	122001	386.0	405.0	49.0	17.0	2304.0
X	9220001	9420000	120822	360.0	400.0	46.0	23.0	2239.0
X	9240001	9440000	120868	377.0	340.0	41.0	23.0	2183.0
X	9260001	9460000	124541	373.0	325.0	41.0	26.0	2253.0
X	9280001	9480000	124102	357.0	305.0	41.0	29.0	2182.0
X	9300001	9500000	127256	361.0	309.0	41.0	30.0	2170.0
X	9320001	9520000	133153	369.0	299.0	34.0	40.0	2214.0
X	9340001	9540000	137421	399.0	292.0	30.0	45.0	2116.0
X	9360001	9560000	137725	380.0	274.0	20.0	50.0	1989.0
X	9380001	9580000	139612	364.0	269.0	10.0	58.0	1882.0
X	9400001	9600000	147471	366.0	285.0	2.0	61.0	1989.0
X	9420001	9620000	146064	418.0	276.0	4.0	57.0	1990.0
X	9440001	9640000	147751	388.0	276.0	5.0	63.0	1892.0
X	9460001	9660000	146741	420.0	270.0	5.0	63.0	1917.0
X	9480001	9680000	138806	430.0	260.0	17.0	60.0	1915.0
X	9500001	9700000	135705	436.0	265.0	35.0	62.0	1956.0
X	9520001	9720000	134409	428.0	251.0	49.0	55.0	1864.0
X	9540001	9740000	136742	447.0	262.0	67.0	44.0	2033.0
X	9560001	9760000	140831	476.0	327.0	79.0	37.0	2230.0
X	9580001	9780000	137674	485.0	368.0	85.0	30.0	2293.0
X	9600001	9800000	134262	496.0	384.0	87.0	21.0	2195.0
X	9620001	9820000	135302	447.0	395.0	90.0	25.0	2127.0
X	9640001	9840000	126180	410.0	375.0	92.0	20.0	1995.0
X	9660001	9860000	130953	443.0	408.0	113.0	17.0	2049.0
X	9680001	9880000	139910	472.0	433.0	107.0	20.0	2075.0
X	9700001	9900000	143279	490.0	443.0	91.0	19.0	2010.0
X	9720001	9920000	142243	509.0	455.0	80.0	18.0	2052.0
X	9740001	9940000	140990	517.0	449.0	62.0	18.0	1950.0
X	9760001	9960000	140527	531.0	419.0	51.0	20.0	1883.0
X	9780001	9980000	141766	534.0	387.0	45.0	23.0	1821.0
X	9800001	10000000	143337	568.0	372.0	45.0	26.0	1973.0
X	9820001	10020000	143336	598.0	345.0	38.0	28.0	1977.0
X	9840001	10040000	149816	628.0	361.0	37.0	36.0	2052.0
X	9860001	10060000	143552	571.0	330.0	16.0	38.0	1881.0
X	9880001	10080000	139081	549.0	310.0	13.0	37.0	1861.0
X	9900001	10100000	140349	606.0	336.0	12.0	50.0	2061.0
X	9920001	10120000	142318	595.0	337.0	9.0	57.0	2065.0
X	9940001	10140000	142188	565.0	338.0	20.0	69.0	2116.0
X	9960001	10160000	144747	557.0	359.0	19.0	87.0	2213.0
X	9980001	10180000	145647	529.0	362.0	19.0	93.0	2235.0
X	10000001	10200000	144646	479.0	387.0	17.0	108.0	2203.0
X	10020001	10220000	146683	512.0	441.0	27.0	115.0	2449.0
X	10040001	10240000	144537	518.0	457.0	27.0	113.0	2501.0
X	10060001	10260000	147322	534.0	450.0	35.0	113.0	2605.0
X	10080001	10280000	148672	561.0	448.0	48.0	113.0	2718.0
X	10100001	10300000	144354	503.0	395.0	55.0	98.0	2531.0
X	10120001	10320000	140462	489.0	368.0	58.0	93.0	2515.0
X	10140001	10340000	136516	496.0	335.0	53.0	82.0	2380.0
X	10160001	10360000	132465	521.0	309.0	70.0	69.0	2455.0
X	10180001	10380000	127909	523.0	298.0	79.0	63.0	2393.0
X	10200001	10400000	127118	535.0	256.0	87.0	57.0	2382.0
X	10220001	10420000	125251	499.0	199.0	86.0	56.0	2206.0
X	10240001	10440000	126813	554.0	188.0	84.0	52.0	2324.0
X	10260001	10460000	125025	552.0	191.0	77.0	53.0	2301.0
X	10280001	10480000	125204	529.0	176.0	63.0	55.0	2220.0
X	10300001	10500000	127417	549.0	179.0	71.0	60.0	2250.0
X	10320001	10520000	130460	586.0	198.0	73.0	62.0	2255.0
X	10340001	10540000	128045	565.0	208.0	70.0	62.0	2261.0
X	10360001	10560000	129689	580.0	228.0	58.0	56.0	2169.0
X	10380001	10580000	135342	669.0	290.0	67.0	50.0	2463.0
X	10400001	10600000	134051	681.0	300.0	65.0	37.0	2397.0
X	10420001	10620000	136897	683.0	333.0	62.0	23.0	2454.0
X	10440001	10640000	135619	642.0	360.0	70.0	22.0	2334.0
X	10460001	10660000	136764	643.0	408.0	88.0	30.0	2387.0
X	10480001	10680000	135801	647.0	449.0	86.0	30.0	2389.0
X	10500001	10700000	133244	602.0	453.0	70.0	33.0	2320.0
X	10520001	10720000	135053	606.0	455.0	71.0	34.0	2338.0
X	10540001	10740000	140928	627.0	458.0	68.0	39.0	2417.0
